A128,A129,A130,A154,A347,A360,A361,A362,PMI,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,wave,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
22088,8502,3037,1,1,6,655.231995,18.630033,1,4955.84668,-431.753906999999,30.4267580000005,343.771484,-285.464356,-711.859863,191.37207,-383.48291,860220,0.193749,17499,seven,-0.666346,3.249811,-3.716053,-0.203091,-0.22747,0.230457,0.73484546722748,1
23018,8320,3364,1,1,6,915.095032,39.335369,1,4577.347656,-450.78125,-65.5117179999997,-285.532227000001,-354.922607,-54.5859380000002,309.77124,-415.924805,834413,0.145312,18292,seven,-0.66408,3.249316,-3.700867,-0.218827,-0.228919,0.235217,0.909295077233761,1
23948,8227,3042,1,1,6,776.616943,28.601843,1,4476.735352,-227.736328999999,489.760253,-605.971191,-86.6743160000005,-523.293702,498.442627,-379.425293,851618,0.048437,19097,seven,-0.659191,3.248674,-3.671365,-0.250144,-0.231146,0.24479,0.903186052517764,1
24190,8235,2144,1,1,6,687.006836,25.618382,1,4244.902832,-243.355225,521.912109,-234.415526999999,5.75830099999985,-827.056885,290.446777,-399.213379,851618,0.145312,19913,seven,-0.656653,3.248529,-3.657323,-0.265564,-0.231887,0.249592,0.954028970943192,1
23817,8250,1288,1,1,6,596.464844,8.434085,1,4962.130371,11.6015630000002,48.6064449999994,347.327149000001,-529.141113000001,-268.257812999999,413.066895,-377.594238000001,834413,0.242186,20739,seven,-0.654108,3.248507,-3.643943,-0.280715,-0.232353,0.254396,0.899484508551108,1
23476,7320,456,1,1,6,684.050049,17.616199,1,5128.553223,-303.120605999999,-63.6992190000001,-333.137694999999,245.091308,-791.861816000001,640.486816000001,-256.864257,851618,0.290624,21572,seven,-0.651601,3.248605,-3.631357,-0.295518,-0.232527,0.259196,0.934091061767257,1
23166,6390,342,1,1,6,697.990845,29.568718,1,4669.076172,-138.820801,1036.961914,-1008.94043,716.591309,-709.770508000001,-173.663086,-205.679199,860220,0.290624,22413,seven,-0.649172,3.248829,-3.619709,-0.309889,-0.232389,0.263986,0.975330912556282,1
22899,5490,1140,1,1,6,631.964539,22.82357,1,5314.578613,-345.589843,478.989746,-692.710449,484.578125,-1241.660644,625.213379,-218.722167999999,860220,0.435935,23261,seven,-0.646863,3.249178,-3.609133,-0.32375,-0.23192,0.268762,0.916036449448424,1
22579,4560,1972,1,1,6,697.969971,21.583023,1,5004.025391,-528.235352,654.995605,-1034.260254,274.611328,-278.180664,-145.401366999999,-206.639160000001,843015,0.484373,24114,seven,-0.642778,3.25026,-3.591756,-0.349613,-0.229912,0.278243,0.901279865710429,1
22230,3630,2804,1,1,6,862.032959,28.371244,1,4608.901367,-376.507812000001,-600.669433,-300.993653,454.954102,-303.111328,373.3125,-164.349609,843015,0.581247,24973,seven,-0.640914,3.25115,-3.584882,-0.361801,-0.22837,0.282989,0.918367420977527,1
21914,2700,3584,1,1,6,1037.519897,31.432253,1,3769.650879,267.003662,-24.5031739999999,200.877441,39.8964850000002,30.6621089999999,20.0708009999998,-81.9506840000004,825811,0.678122,25836,seven,-0.638972,3.252443,-3.578815,-0.373891,-0.226507,0.287798,0.945332998409153,1
18362,6520,465,1,1,6,1177.598511,15.928149,1,4024.941406,-588.348144,89.8408209999998,-221.884278,-145.202148,187.097412,-498.199951,-287.463867,825811,1.549993,13912,seven,-0.666886,3.253973,-3.767916,-0.145586,-0.218371,0.211014,0.663136283243433,1
19292,7137,1186,1,1,6,984.504456,20.650831,1,4189.012695,-544.593994,-383.80957,362.469727,-245.458985,-74.7080080000001,-203.087158,-286.947265999999,851618,0.968745,14664,seven,-0.665473,3.253063,-3.7533,-0.16046,-0.220389,0.215613,0.738445754499025,1
20222,7632,1517,1,1,6,907.142761,32.656559,1,4187.776367,-326.134521,-297.41626,-74.7915029999999,-302.932618,349.467285,-0.461424999999963,-296.305664,825811,0.484373,15436,seven,-0.663763,3.25226,-3.738389,-0.175627,-0.222261,0.220254,0.879529369239694,1
21152,8167,1840,1,1,6,1114.782349,9.404576,1,4536.632812,-511.529052,-262.130371,248.979981,-642.630127,193.428955,-49.17749,-351.014647999999,817209,0.339061,16224,seven,-0.661798,3.251566,-3.723319,-0.191005,-0.223974,0.224934,0.66945040132396,1
22082,8768,2167,1,1,6,774.387695,17.598507,1,5188.564941,-603.791991999999,-551.912109,166.16748,-605.568847,156.379394,231.14209,-378.305175,834413,0.193749,17026,seven,-0.659621,3.250983,-3.708227,-0.206516,-0.225507,0.229646,0.726844326706078,1
23011,9240,2496,1,1,6,752.470276,40.328934,1,4576.624023,-318.737304,969.047852,-671.063965,-530.377441,18.4316399999998,-104.77539,-406.055664,843015,0.096875,17840,seven,-0.657277,3.25051,-3.693247,-0.222083,-0.226842,0.234385,0.95203775988907,1
23762,9157,2824,1,1,6,879.741699,32.730034,1,4651.214844,-551.89502,320.010254,-388.858399,-392.425293,-180.660888,90.0393060000001,-380.909668,851618,0.096875,18665,seven,-0.652264,3.249901,-3.664168,-0.253065,-0.22885,0.243918,0.923234037034352,1
23348,9164,2054,1,1,6,563.161438,5.807559,1,4544.662109,195.082032,-28.153808,110.942871,-180.810547,-486.599121,779.702637,-401.096680000001,851618,0.193749,19499,seven,-0.649681,3.249768,-3.650342,-0.268322,-0.229486,0.248701,0.89227146824393,1
22961,8298,1135,1,1,6,612.811096,17.475309,1,4767.258301,447.192871,121.678222,-266.212890000001,33.0097650000007,-51.2226559999999,609.94043,-355.75586,851618,0.339061,20341,seven,-0.647107,3.24975,-3.637172,-0.283318,-0.229853,0.253486,0.942711205965855,1
22607,7372,268,1,1,6,627.945923,11.52761,1,5520.925293,-738.432129,-458.802246,-172.805664,232.072265000001,-774.242675,435.346191000001,-203.499512,860220,0.387498,21190,seven,-0.644583,3.24985,-3.624796,-0.297974,-0.229932,0.258269,0.876673729748545,1
22286,6445,523,1,1,6,539.064148,31.392757,1,4792.537109,62.109864,868.858887,-646.831543,-63.1337889999995,-621.978027,525.194336,-171.911621,860220,0.484373,22045,seven,-0.642156,3.250067,-3.613348,-0.312211,-0.229706,0.263042,0.972060238635324,1
22008,5549,1302,1,1,6,499.061371,14.529317,1,4814.182617,-79.1972650000007,249.254395,-37.8959960000002,238.776366999999,-431.015136999999,-98.3168940000005,-185.306152,860220,0.678122,22907,seven,-0.639867,3.250404,-3.602963,-0.325952,-0.229157,0.267801,0.914351367022277,1
21727,4625,2119,1,1,6,527.814087,17.72753,1,5071.69043,-655.216797,121.659668,-285.833008,-104.624512,-346.491211,-39.9277340000008,-187.197754,860220,0.726559,23773,seven,-0.635882,3.251438,-3.585931,-0.351624,-0.227015,0.27725,0.869561496784863,1
21364,3704,2938,1,1,6,673.727417,28.067337,1,4121.030762,-111.485352,141.463866999999,172.624512,238.628418,-303.541504000001,-360.660644999999,-147.20166,860220,0.726559,24643,seven,-0.634098,3.252292,-3.579215,-0.363737,-0.22542,0.281982,0.946472611692309,1
21035,2788,3118,1,0,6,730.608093,24.031445,1,4408.895508,-118.646484999999,31.388183,2.91113300000052,-196.087402,-96.4541019999997,139.595703,-97.247558,851618,0.871871,25518,seven,-0.632252,3.253543,-3.573307,-0.375757,-0.223508,0.286777,0.52417890086958,1
19329,6355,313,1,1,6,910.560425,22.73609,1,4395.975586,-333.968018,-477.262207,328.169433,144.899415,-501.20044,171.425781,-277.182127999999,851618,0.581247,14157,seven,-0.658932,3.254383,-3.744929,-0.164712,-0.218618,0.214944,0.724892058206601,1
20257,6864,646,1,1,6,754.642334,13.651291,1,5166.008301,-1150.097656,-460.633301,-57.607422,171.282227,-11.297364,-791.841796,-244.303222,834413,0.387498,14955,seven,-0.657136,3.253605,-3.730195,-0.179721,-0.220385,0.21956,0.517907759878174,1
21185,7454,969,1,1,6,983.949524,30.784744,1,4790.84668,-839.013672,-545.768555,-3.68505900000036,-337.025877999999,41.6132809999999,5.85253899999998,-312.815430000001,834413,0.290624,15767,seven,-0.655089,3.252934,-3.715314,-0.194937,-0.221988,0.224216,0.820939743991717,1
22114,8072,1299,1,1,6,726.276245,16.594477,1,5183.602051,-547.787598,-422.729004,-105.185547,-444.689453,-400.111328,824.927734,-325.396973,843015,0.145312,16591,seven,-0.652837,3.252372,-3.70042,-0.210282,-0.223412,0.228905,0.70947779945003,1
23042,8719,1626,1,1,6,549.646667,9.368474,1,5319.211914,-191.471191000001,-374.323242,-247.280274,-176.446289,-121.030761,727.609375,-357.845703,843015,0.048437,17425,seven,-0.650427,3.251917,-3.685647,-0.225679,-0.224639,0.233621,0.699507829661869,1
22939,9039,1954,1,1,6,548.698669,27.465254,1,4807.100586,-381.081055,170.510742,-511.091797,66.4931640000004,-186.241211,79.248047,-347.833008000001,860220,0.145312,18269,seven,-0.645308,3.251336,-3.656995,-0.256324,-0.226436,0.243111,0.923293041184157,1
22512,9000,2278,1,1,6,537.476685,19.37155,1,5077.661133,18.419922,-504.673339999999,201.07666,-526.663574,573.269531,275.410645,-356.338868,851618,0.290624,19120,seven,-0.642689,3.251212,-3.643384,-0.271419,-0.226971,0.247873,0.879956999200795,1
22111,8316,1529,1,1,6,548.336731,35.573849,1,5513.553711,-516.70166,-695.657714999999,-133.976074,106.281738,-169.085449,375.73584,-306.949707,860220,0.484373,19978,seven,-0.640093,3.251197,-3.630427,-0.28626,-0.227241,0.252638,0.936804209044438,1
21743,7417,711,1,1,6,636.669617,3.437656,1,5832.751465,-781.970703,-1192.458985,145.367188,-212.573242,85.6040039999998,392.090332000001,-163.632323999999,860220,0.581247,20842,seven,-0.637563,3.251293,-3.618257,-0.30077,-0.22723,0.257401,0.719932287258013,1
21409,6523,67,1,1,6,447.183807,13.626782,1,4742.029785,669.587891,662.404297,-339.258789,9.79052700000011,294.527832,42.1240239999997,-132.099609000001,550213,0.678122,21711,seven,-0.635143,3.251503,-3.607009,-0.314873,-0.22692,0.262156,0.946867246082315,1
21119,5654,859,1,1,6,418.2659,16.40205,1,4896.00293,-4.82421900000008,382.960937000001,-324.668945,197.770019,-379.095214,118.208984,-100.996094,855350,0.871871,22585,seven,-0.63288,3.251824,-3.596815,-0.328492,-0.226294,0.266897,0.9235440725364,1
20857,4759,1672,1,0,6,477.141571,10.802816,1,5209.735352,-652.367676,124.155273,-445.786133,469.197265999999,-669.603515999999,-130.330566000001,-108.146484,851618,0.920308,23463,seven,-0.629007,3.252806,-3.580125,-0.35397,-0.224028,0.27631,0.358590196880483,1
20503,3863,2482,1,0,6,556.319458,25.34885,1,4607.270996,-206.796387,-215.532226,413.620117,858.922363,-932.649414,-331.157227,-60.2216800000006,860220,0.920308,24345,seven,-0.627306,3.253623,-3.573565,-0.366007,-0.222382,0.281025,0.575249920506646,1
9075,573,3612,1,0,12,191.73613,1.793011,0,5423.316895,-255.916504,-278.76709,215.617187000001,-91.4853510000003,45.439453,-146.720703,53.9448240000002,857298,1.162494,7978,seven,-0.576406,3.362987,-3.726127,-0.620379,-0.0230380000000001,0.430151,0.000162662721256973,0.731707317073171
19407,5591,494,1,1,6,787.510986,17.425653,0,4777.741211,-115.423339999999,-255.058105999999,235.808105999999,-75.6215819999998,-438.611328,418.05957,-138.878418,851618,0.53281,13694,seven,-0.65234,3.255966,-3.73662,-0.169322,-0.216732,0.214368,0.433120214882767,1.46341463414634
20331,6163,174,1,1,6,812.199219,30.368822,0,4855.78125,-411.467285,-259.754395,55.016114,364.708984,-570.493652,-0.944335999999566,-122.204589999999,834413,0.387498,14517,seven,-0.650468,3.255209,-3.72206,-0.18418,-0.218396,0.218959,0.697157704313011,3.29268292682927
21256,6781,134,1,1,6,674.653137,7.93206,1,4883.780273,-153.601562000001,-186.895507,-464.79834,375.614746,-148.194336,270.671875,-220.287598,851454,0.339061,15352,seven,-0.648351,3.254559,-3.707367,-0.199236,-0.219897,0.22359,0.583614198498998,1
22182,7425,456,1,1,6,889.444336,28.717234,1,4891.271973,-296.086426,-810.312012,501.350098,189.476562,-677.369873,500.768799,-265.475586,843015,0.193749,16197,seven,-0.646035,3.254015,-3.692671,-0.214416,-0.221218,0.228255,0.833917355945449,1
22623,8116,787,1,1,6,865.573303,37.061672,1,5033.890625,90.6645509999998,-534.570801,292.078125,-174.044922,-123.433105,630.635254,-294.205567,843015,0.096875,17051,seven,-0.643568,3.253578,-3.678104,-0.229646,-0.222342,0.232946,0.909293095254084,1
22151,8143,1110,1,1,6,860.442261,17.211622,1,5300.742676,225.988769000001,-398.383301,-5.20459000000028,56.7509770000006,-242.180176000001,815.005859000001,-319.534667999999,843015,0.193749,17912,seven,-0.638363,3.253022,-3.649877,-0.25996,-0.22394,0.242392,0.783662869826569,1
21709,8100,1442,1,1,6,679.613831,11.839177,1,5088.390625,-302.026367,-134.469727,80.2309569999998,-399.837402,49.8256840000004,102.224120999999,-316.554199,851618,0.435935,18780,seven,-0.635719,3.252902,-3.636479,-0.274894,-0.22438,0.247132,0.812503098365282,1
21295,8122,1766,1,1,6,571.488159,14.668837,1,5661.817871,-796.874023,-522.472168,-291.354492,-209.677734,119.184082000001,107.446289,-283.9292,851618,0.629685,19652,seven,-0.633108,3.25289,-3.623733,-0.289581,-0.22456,0.251876,0.775110612346664,1
20913,7215,1148,1,1,6,500.504181,22.774723,1,5103.938477,-495.633789,-426.986328999999,233.856446,-347.135742,-66.828614,111.46045,-118.77832,846584,0.726559,20530,seven,-0.630579,3.252983,-3.611769,-0.303946,-0.224464,0.256617,0.910279465449497,1
20565,6301,335,1,0,6,464.715759,13.447638,1,5353.21875,-379.470215,266.759277,-330.1958,-245.530761999999,215.572265,-286.075195,-74.7744140000004,820450,0.823434,21412,seven,-0.628175,3.253182,-3.600719,-0.317914,-0.224076,0.261352,0.457079218358527,1
20263,5421,426,1,0,6,402.032928,11.113622,1,5162.40918,-246.926758,74.7543940000005,-144.657715,308.321778,-424.784180000001,-60.5610349999997,-11.1103519999997,823699,0.920308,22298,seven,-0.625945,3.253487,-3.590713,-0.331412,-0.223379,0.266072,0.458846445721145,1
19990,4518,1235,1,0,6,422.8172,18.812372,1,5453.094727,-943.472167999999,-410.754883,-39.5190430000002,-24.2036129999997,-294.720215,-174.274414,-3.80859400000008,860220,0.968745,23187,seven,-0.622191,3.254415,-3.574358,-0.356696,-0.220998,0.275446,0.393193263612568,1
22291,6807,379,1,1,6,620.263977,20.682678,1,4823.760742,478.986328,-170.14209,145.434571,-302.133301,-60.8945309999999,866.721679,-179.084472,860220,0.242186,15848,seven,-0.639252,3.255955,-3.685021,-0.218948,-0.218956,0.227718,0.732744459281555,1
21835,7385,60,1,1,6,703.227661,25.876665,1,4855.526855,-713.506835,-498.757324,11.6088870000003,-213.201660000001,46.7685540000002,-59.9252919999999,-193.412598,817209,0.145312,16720,seven,-0.636739,3.255533,-3.670656,-0.234016,-0.219986,0.232386,0.871314764419214,1
21346,7219,241,1,1,6,857.068665,20.692001,1,4774.588867,-436.425781000001,-404.796387,436.969727,-461.014647999999,85.0097649999998,-92.5942380000006,-247.13623,843015,0.242186,17597,seven,-0.63147,3.255,-3.642847,-0.264006,-0.2214,0.241783,0.871019623663895,1
20887,7170,569,1,1,6,643.658997,29.25864,1,4558.138672,-208.736328,-177.886231,48.8203130000002,-193.431152,-36.3173829999996,150.078125,-254.975586,851618,0.435935,18479,seven,-0.62881,3.254887,-3.629659,-0.278784,-0.221752,0.246498,0.944190514309626,1
20460,7195,898,1,1,6,540.266418,3.672973,1,4997.296875,-355.57373,-222.195801,38.3251959999998,-262.131836,-197.983399000001,288.41211,-248.749512,860220,0.629685,19366,seven,-0.626195,3.254876,-3.617121,-0.293319,-0.22185,0.251219,0.795610033015852,1
20061,7086,1224,1,0,6,502.438507,14.314278,1,5198.486816,-769.141600999999,-573.237303999999,585.581542999999,-366.314453,-239.873536,-175.297850999999,-62.2875979999999,858272,0.823434,20256,seven,-0.623672,3.254966,-3.60536,-0.307541,-0.221676,0.255939,0.379500345127359,1
19698,6187,778,1,0,6,431.021515,12.333838,1,6042.945801,-919.186524,-33.3325199999999,-475.834961,-217.226074,149.710449,-342.503418,-38.4121100000002,824509,0.968745,21149,seven,-0.621292,3.255155,-3.594503,-0.321378,-0.221216,0.26065,0.230600554463585,1
19698,4158,2233,1,1,6,1042.881348,21.50687,0,3786.708496,235.744873,265.445801,381.20166,-268.449219,-330.5354,188.082031,-11.982422,843015,0.53281,12918,seven,-0.632599,3.262649,-3.712492,-0.185561,-0.210617,0.213422,0.279415827110319,0.731707317073171
20609,4794,1907,1,1,6,1170.88501,29.964254,0,4863.762207,-158.294922,-768.961426,1054.669922,-889.647461,183.819336,261.824707,15.6567379999997,843015,0.339061,13787,seven,-0.630578,3.261953,-3.698437,-0.199996,-0.212033,0.217935,0.255759180734049,0.365853658536585
20552,6296,597,1,1,6,698.006226,36.754311,1,4782.131836,-621.39502,-405.697754,618.013184,-763.987793,209.753418,-279.476075,-166.446289,851618,0.290624,17326,seven,-0.617997,3.260009,-3.629185,-0.273473,-0.216335,0.240987,0.898496711804715,1
20075,6240,268,1,0,6,634.751892,4.349229,1,4724.678223,-732.594727,-231.76709,272.849121,-255.788086,19.5615229999994,-537.450194999999,-202.553222,860220,0.484373,18222,seven,-0.615335,3.259913,-3.616401,-0.287953,-0.216545,0.245651,0.277714615731301,1
19630,6268,30,1,0,6,559.166992,1.817991,1,5163.766602,-239.372558999999,-304.853028,169.836914,-472.709961,-52.4086910000005,420.762207000001,-260.056152,860220,0.678122,19120,seven,-0.61274,3.259909,-3.604261,-0.302202,-0.216507,0.250321,0.275084489043424,1
19216,6367,351,1,0,6,514.210266,9.356768,1,5535.921875,-481.499512,-465.414063,69.40625,-249.935546,197.673339,-33.2294920000004,-127.748535,850480,0.920308,20021,seven,-0.61026,3.259996,-3.592886,-0.316153,-0.216207,0.25499,0.291503931750336,1
18837,5867,684,1,0,6,449.311676,23.856258,1,5811.703125,-499.816406,-200.373047,-519.083496,-109.733397999999,449.741211,-120.367676,-98.7060549999997,793178,1.017183,20924,seven,-0.607948,3.260172,-3.582401,-0.329738,-0.215632,0.259651,0.394776849174296,1
18508,5035,442,1,0,6,420.2966,4.635808,1,5407.164551,-174.491699,126.43457,-225.01123,-330.909180000001,354.828613000001,-99.8344720000005,-6.90820299999996,834896,1.114057,21830,seven,-0.605851,3.260435,-3.572929,-0.342887,-0.214768,0.264298,0.284281233551489,1
18809,5343,816,1,0,6,533.969666,12.022625,1,5179.70459,-770.180176,-234.189942,558.044433999999,-633.947266,126.839844,-586.927245999999,-216.343262,825647,0.726559,18916,seven,-0.60628,3.263047,-3.598071,-0.307424,-0.213957,0.250125,0.232868514218068,1
18380,5438,484,1,0,6,403.674042,7.483719,1,5608.716309,-706.202149000001,-608.694336,500.333496,-212.52002,-76.0649410000005,-309.256348,-123.987304,838792,0.920308,19827,seven,-0.603836,3.263138,-3.586878,-0.32125,-0.213611,0.254765,0.202543598646966,1
17983,5436,161,1,0,6,440.016998,0.099571,1,5568.421875,-602.032715,-769.775391,404.645996,-694.049804,327.198242,129.948241999999,-121.595703,860220,1.017183,20739,seven,-0.601569,3.263312,-3.576566,-0.334717,-0.212995,0.259397,0.224729318176965,1
17638,4714,134,1,0,6,383.497009,3.064225,1,5249.623535,-147.006836,125.508789,-146.415039,-803.063964999999,378.016114,298.947265,-15.6137699999999,838956,1.06562,21652,seven,-0.599528,3.263568,-3.567258,-0.34776,-0.212094,0.264016,0.317278636708404,1
16061,700,84,1,0,12,359.455994,7.999967,1,5343.938965,-212.801758000001,87.2250969999996,-440.7583,368.460937,-258.000976,30.2714839999999,-148.10205,822725,1.06562,24748,seven,-0.591454,3.268809,-3.533323,-0.418421,-0.200442,0.291923,0.210903114643919,1
17999,4420,1682,1,0,6,461.314056,14.237006,1,5196.180664,-272.520996,-121.120117,361.005859,-540.680176,718.202637,-689.929199,-186.487793,804219,0.726559,18757,seven,-0.600055,3.26666,-3.592081,-0.313219,-0.211541,0.250126,0.144318551570927,1
17550,4509,1355,1,0,6,400,0,1,5720.300293,-342.682617,-694.638184,261.451172,-438.049316,443.698241999999,84.8554690000001,-119.290039,837008,0.920308,19674,seven,-0.597654,3.266761,-3.581059,-0.326928,-0.211164,0.254736,0.0730411252557886,1
17137,4508,1025,1,0,6,426.364014,4.622744,1,5569.726562,-802.935058,-480.728515,373.030273,-926.672851,446.061523,-214.625488000001,-161.594239,830026,1.017183,20593,seven,-0.595439,3.266939,-3.570911,-0.340286,-0.210519,0.259338,0.162268427842272,1
