A128,A129,A130,A154,A347,A360,A361,A362,PML,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
12847,4937,22078,1,0,13,1142.874268,23.472216,1,5347.258789,-551.805176000001,-376.482910000001,237.243164,849.262694999999,-1244.207031,-17.6210940000001,-2.88720699999976,834413,8.86402,13279,0.409793,6.898378,1.954109,-8.742618,0.153558,0.146366,0.95989372557188,1
13671,4553,22001,1,0,13,1266.700684,36.171326,1,5579.523438,-569.400879,-448.572754,134.453125,340.891113,-272.091797,-324.080566,-1.29345699999976,825811,8.185899,14126,0.417882,6.89384,1.967742,-8.752046,0.15735,0.150996,0.983976618258137,1
14480,4190,21964,1,0,13,1487.835571,27.583767,1,4852.971191,37.7153320000007,384.177735,-447.447266,635.629883000001,-510.557617,-24.0874029999995,-6.81713900000022,817209,6.92653,14983,0.425971,6.889302,1.981377,-8.761476,0.161142,0.155626,0.980080079445043,1
15327,3744,21964,1,0,13,1822.197998,34.239334,1,4513.081055,98.155761,362.500488000001,-733.244629,670.12793,-915.528076,714.300048,30.2634280000002,782800,5.667161,15848,0.434061,6.884765,1.995009,-8.770904,0.164934,0.160257,0.988962154565692,1
16184,3210,22003,1,0,13,2296.19873,14.064429,1,3316.818115,-8.51171900000008,441.563477,123.243408,223.762695,-401.788574,-395.292725,149.311279,774198,4.843727,16720,0.44215,6.880226,2.008644,-8.780334,0.168727,0.164887,0.95148768575707,1
17047,2388,22081,1,0,13,1769.286865,30.222088,1,3888.655518,225.917724,190.254882,-161.573974,96.5090330000003,86.1877439999998,14.5400390000004,243.588135,817209,3.971856,17597,0.450238,6.875687,2.022278,-8.789763,0.172518,0.169518,0.978136787047726,1
17918,1682,22197,1,0,13,2435.984375,2.977843,1,2909.636475,228.249511,196.817382,660.218995,-597.83545,62.718018,-93.6694340000004,333.108154,636562,0,18479,0.458328,6.871149,2.035912,-8.799192,0.176311,0.174148,0.873194103223557,1
18794,1298,21962,1,0,13,2223.960938,33.034168,1,3589.659424,-81.5629880000001,-409.918945,315.822021,-138.900879,85.5102539999998,65.9245609999998,425.037841,825811,0,19366,0.466417,6.866611,2.049546,-8.808622,0.180103,0.178779,0.974403407842596,1
20673,2911,20821,0,0,13,1409.794922,20.395004,1,5241.186035,-751.69043,-438.095703,96.0336910000005,-289.528808,-202.888672,82.7890619999998,484.887696,808606,0,22045,0.489761,6.854383,2.054059,-8.801483,0.190247,0.192555,0.00462779475424467,1
7295,6050,16674,0,0,12,1800.015991,0.119177,1,3984.077881,567.444579999999,-241.792725,327.050293,-313.927002,11.4575200000004,784.656493999999,350.170899,791402,4.117168,6752,0.266838,7.038941,1.38771,-8.309354,0.078328,0.0712130000000002,0.000408967896949218,1
7048,5228,17596,1,0,12,1797.849121,5.052939,1,3577.266113,575.240722999999,11.8825689999999,-164.289307,-18.7817380000001,389.041504,357.387694999999,232.453125,817209,5.812472,6558,0.274898,7.03075,1.444583,-8.358825,0.083307,0.0750829999999998,0.671559704971409,1
6918,4443,18519,1,0,12,1475.338501,20.359179,1,3592.089844,439.636963,-36.0598150000001,179.039063,79.919433,-38.527587,255.265869,162.876953,791402,6.684343,6492,0.282967,7.02266,1.500418,-8.407363,0.0882480000000001,0.0790039999999999,0.916055079400144,1
6909,3609,19443,1,0,12,1199.32251,5.064458,1,5132.01709,-1236.693115,-567.490235,-122.301757,-209.719239,633.736329,-970.918213,121.951172,834413,7.653089,6558,0.29102,7.014668,1.554692,-8.454431,0.0931300000000004,0.0829609999999996,0.692556278203519,1
7019,2741,20368,1,0,12,1174.781982,22.511606,1,5098.569824,200.168457,-355.637207,164.47168,-159.152344,483.234375,67.251953,20.2875979999999,825811,8.379648,6752,0.306979,6.998952,1.656495,-8.542016,0.102623,0.0909249999999999,0.941431272326828,1
7239,1932,21263,1,0,12,1453.412964,21.365141,1,4961.920898,113.808594,12.5214849999993,-186.174317,113.588868000001,299.021972,-125.149414,-29.2338869999994,825811,7.507777,7063,0.314835,6.991218,1.702984,-8.581459,0.107187,0.0949050000000002,0.959738663741086,1
7572,1100,22188,1,0,12,1182.892822,40.374947,1,5049.543945,-180.214843000001,-495.054199,297.515136999999,-52.1982419999995,355.910644,-286.388183,22.015625,825811,7.071841,7477,0.322579,6.983565,1.745838,-8.617289,0.1116,0.098865,0.991435754295034,1
8000,268,23113,1,0,12,865.651978,9.842541,1,5392.710449,-275.436035,-228.365722,121.051269000001,-441.311523,252.513183,20.6767580000005,73.2504879999997,843015,8.282773,7978,0.330183,6.975984,1.784542,-8.64897,0.115835,0.102792,0.900865995312811,1
8506,523,23320,1,0,12,724.077698,7.717673,1,5396.864746,-592.864258000001,-177.9375,-2.0825190000005,-167.038575,254.86377,-500.669434,121.131347,851618,8.815583,8550,0.346591,6.93282,1.856913,-8.679894,0.127083,0.109669,0.883583661843219,1
9072,1355,23252,1,0,12,818.239868,11.468374,1,5614.682129,-599.706543,-442.682129,136.442383,28.6166990000002,-135.574219,-186.509277,185.108886999999,851618,8.718708,9181,0.354483,6.928219,1.870891,-8.68963,0.130874,0.114129,0.895091445399049,1
9695,2221,23221,1,0,13,919.119995,10.944556,1,5392.13916,-197.305176,-89.8037109999996,296.379883,-13.8085940000001,-62.4453119999998,-327.627442,192.863769,825811,9.348393,9859,0.362375,6.923618,1.884868,-8.699364,0.134664,0.118589,0.696957347386491,1
10357,3124,23226,1,0,13,1050.848389,21.918716,1,5560.908203,-468.232422,-30.2021480000003,-103.523926,263.597656,613.508301,-1211.612305,165.170898,817209,9.639017,10574,0.370267,6.919017,1.898845,-8.709099,0.138455,0.123049,0.873581604678315,1
11054,4039,23268,1,0,13,1427.538208,9.539906,1,5204.377441,-189.920897999999,-305.532714,-55.2143559999995,341.888183999999,103.583984000001,-274.645996,164.206055000001,825811,9.92964,11321,0.378159,6.914416,1.912821,-8.718834,0.142246,0.12751,0.78393783154947,1
11784,4960,23261,1,0,13,1252.285522,23.415615,1,5725.547363,-717.156738,-741.058593,-601.820313,1311.45166,-479.287109000001,-206.442383,111.095703,825811,10.656199,12092,0.386051,6.909815,1.926799,-8.72857,0.146037,0.13197,0.931131242978852,1
12539,4627,23113,1,0,13,1254.546021,30.192835,1,5786.880859,-580.003906,-74.1513669999995,-372.854492,774.628906,-1028.991211,121.364258,40.9643550000001,817209,10.801511,12884,0.393943,6.905214,1.940777,-8.738306,0.149828,0.13643,0.967666378351458,1
13317,4127,23003,1,0,13,1529.922607,16.76523,1,5747,-791.873535,-17.7719729999999,-495.875488,419.953613,-1067.831543,369.651856,24.3325199999999,825811,10.365576,13694,0.401835,6.900613,1.954754,-8.748041,0.153619,0.14089,0.916357856372642,1
14114,3694,22929,1,0,13,1492.235962,36.064133,1,5342.678223,-685.813477,-141.4917,-550.136718000001,306.566894000001,-71.4277339999999,-229.324219,-12.9624030000004,825811,9.299956,14517,0.409728,6.896012,1.968731,-8.757776,0.15741,0.145351,0.987508749827697,1
14899,3353,22894,1,0,13,1505.098999,22.872961,1,4498.70752,87.294433,835.268554,-520.093262,237.974122000001,-308.328125,-157.526856,-44.8647460000002,817209,7.217153,15352,0.41762,6.891411,1.982708,-8.76751,0.1612,0.149811,0.983013049763348,1
15724,2928,22894,1,0,13,1591.84375,35.918827,1,4383.647461,162.653809,-842.253173999999,1244.131104,-167.70752,-1282.010498,1210.493897,-25.9086910000001,817209,5.182788,16197,0.425511,6.88681,1.996685,-8.777246,0.16499,0.154272,0.994756589558394,1
16559,2482,22931,1,0,13,1683.450806,31.049009,1,4440.838867,-379.770263,-177.28125,-324.564209000001,8.37182600000006,-529.035888,642.739258,82.4348140000002,800004,3.923419,17051,0.433403,6.88221,2.010661,-8.786981,0.168781,0.158732,0.989257076504136,1
17405,1950,23006,1,0,13,2317.883057,21.584587,1,3106.382812,-342.389892,166.813965,-56.3930660000001,-107.781006,-82.7878419999997,-262.241943,171.90625,670971,2.760924,17912,0.441296,6.877609,2.024639,-8.796717,0.172572,0.163193,0.982605945880809,1
18258,1138,23118,1,0,13,2382.861328,14.566052,1,2458.967773,-152.696777,876.422608,-472.722168,-344.549317,153.519776,-365.367676,269.759277,688176,0,18780,0.449188,6.873008,2.038616,-8.806452,0.176363,0.167653,0.973372864031607,1
19119,390,22794,1,0,13,2013.079956,11.366693,1,3359.515625,139.22168,40.7753910000001,138.12207,180.503418,263.62207,-483.801269,369.964844,800004,0,19652,0.45708,6.868407,2.052594,-8.816188,0.180154,0.172113,0.923615612621974,1
8180,5701,16821,1,0,12,1615.794556,19.571821,1,4632.339844,-611.684815,-1214.098145,-53.38501,130.458252,54.4182129999999,470.921875,342.449219,817209,4.601541,7648,0.264264,7.03439,1.392684,-8.311329,0.0793159999999999,0.0692029999999999,0.734260884632143,1
7961,4824,17736,1,0,12,1399.175415,1.430074,1,3865.023193,127.35669,-280.641113,178.137451,-203.528564,40.7768549999996,392.612061,224.357422,825811,5.86091,7477,0.271985,7.026411,1.449239,-8.360803,0.0842400000000003,0.0728979999999999,0.630131693487057,1
7846,3971,18652,1,0,12,1432.311157,29.652992,1,3979.42749,226.798584,-153.813476,80.3801269999999,482.120116999999,-125.076172,-56.8120119999994,157.628418,817209,6.684343,7419,0.279714,7.01853,1.504771,-8.409356,0.089127,0.0766420000000001,0.955965641410704,1
7838,3154,19570,1,0,12,1193.830811,13.66414,1,3668.922363,455.802735,935.544434,-49.3862310000004,-9.05126899999959,-235.17627,-186.127929,131.069824,834413,7.362465,7477,0.287431,7.010747,1.55876,-8.456453,0.0939570000000001,0.0804199999999997,0.905829438919509,1
7935,2388,20488,1,0,12,1312.335938,18.530378,1,5315.243652,-585.513183,-91.3110349999997,-427.501465,172.25,224.061524,-463.012207,38.7592770000001,834413,7.895275,7648,0.30274,6.99547,1.660034,-8.544146,0.103353,0.0880290000000001,0.917135756369101,1
8130,1574,21378,1,0,12,1112.355347,17.980703,1,5045.816895,-749.453614,-179.582032,-70.372558,-148.360352,510.866699,-862.005371,-0.278808999999455,817209,7.168716,7924,0.31029,6.987973,1.70628,-8.583672,0.107875,0.091834,0.950569027744751,1
8428,702,22299,1,0,12,1074.607056,25.223583,1,5702.881348,-628.9375,-626.259278,-349.177734000001,325.853027,-8.99658199999976,29.643067,46.248047,817209,7.023404,8295,0.31774,6.980567,1.748912,-8.619608,0.112249,0.0956200000000003,0.963479995066087,1
8815,123,23220,1,0,12,763.924988,23.42592,1,5387.532715,-626.367188,-620.501953,189.374022999999,61.9809570000007,192.486817,-449.707032,69.564942,860220,8.040587,8749,0.325071,6.973251,1.787405,-8.651416,0.116455,0.0993759999999999,0.969644193076109,1
9279,952,24142,1,0,12,784.759033,8.181796,1,5137.175293,158.336914,1005.648926,-67.8950199999999,-83.6445309999999,-322.584473,-373.187988000001,127.045411,843015,8.137461,9274,0.340015,6.935494,1.855157,-8.683174,0.127152,0.105386,0.934137456834076,1
9804,1771,24181,1,0,13,955.90741,13.990363,1,5429.713379,-403.515136999999,44.794433,-114.140136,107.197754,-315.289062999999,-126.078125,205.281738,834413,7.7984,9859,0.34771,6.930831,1.869477,-8.693215,0.130941,0.109676,0.796727181147797,1
10383,2602,24151,1,0,13,1080.069458,20.17458,1,5300.720215,-27.0297850000006,659.138672,-286.042969,235.583496,-167.152344,-468.556640000001,213.003906,825811,8.670271,10493,0.355405,6.926168,1.883796,-8.703256,0.134731,0.113966,0.881343830332982,1
11010,3434,24156,1,0,13,1200.369141,16.128265,1,6014.919434,-850.628418,-981.833496,380.362792,291.413575,-316.044922,-224.526366999999,196.284179,817209,9.832766,11168,0.363099,6.921503,1.898117,-8.713298,0.138521,0.118256,0.82370408746512,1
11672,4284,24196,1,0,13,1436.081909,10.676752,1,5356.022949,-253.646484,-361.154785,-54.1967770000001,801.807129,-203.812989,-436.289062,215.091308,825811,11.189009,11877,0.370794,6.91684,1.912437,-8.723339,0.14231,0.122546,0.808750087837933,1
12365,4499,24177,1,0,13,1267.868896,10.848365,1,5453.28418,-650.162598,-422.23291,-172.629883,554.825683,-132.200195,-477.925293,158.633301,834413,12.835876,12615,0.378489,6.912176,1.926758,-8.733381,0.1461,0.126836,0.845041522728677,1
13087,3865,24035,1,0,13,1326.098511,25.243422,1,6013.42041,-652.851074,-434.157225999999,-1066.732422,1181.416504,-184.619141,-148.758789,81.7983400000003,825811,13.174937,13376,0.386183,6.907512,1.941078,-8.743422,0.149889,0.131126,0.94310545148268,1
13834,3345,23928,1,0,13,1350.041016,21.834732,1,6096.068848,-1312.268555,-370.052246,-1100.402832,1232.243164,-870.387696000001,-203.668944999999,46.8266600000006,843015,12.206192,14157,0.393878,6.902848,1.955399,-8.753464,0.153679,0.135416,0.937163607625792,1
14602,2857,23858,1,0,13,1490.789429,24.014765,1,6390.056152,-1398.282714,-1265.055175,-819.006836,1074.960449,-721.456543,332.275391,-9.68017599999985,816235,10.365576,14955,0.401573,6.898184,1.96972,-8.763505,0.157468,0.139706,0.956256898859423,1
15363,2490,23824,1,0,13,1845.389893,31.279976,1,4970.087402,-1037.398193,-1179.820068,1020.153076,-935.501953,224.575195,-166.804443,-43.9433590000003,791402,7.507777,15767,0.409268,6.893521,1.98404,-8.773547,0.161258,0.143996,0.990400745098834,1
16164,2114,23824,1,0,13,2152.491211,43.119499,1,3911.926025,-47.452636,-247.512451,-238.621094,322.425049,-756.664795,872.920655,-30.7731939999999,808606,4.698415,16591,0.416963,6.888858,1.998359,-8.783587,0.165047,0.148286,0.9979829991497,1
16978,1667,23859,1,0,13,2301.86792,13.355129,1,3009.771729,153.615478,89.9946279999999,-76.8854980000001,11.7441410000001,115.829834,12.9323730000001,51.475097,800004,2.906236,17425,0.424657,6.884193,2.01268,-8.793629,0.168837,0.152576,0.983621680824747,1
17803,1224,23931,1,0,13,2349.204346,18.163561,1,3202.9104,-71.8488770000004,-216.895752,190.34668,-344.467285,169.040527,130.126953,141.105712,817209,1.646867,18269,0.432353,6.87953,2.027,-8.80367,0.172626,0.156867,0.984796090647067,1
18638,684,24039,1,0,13,2127.642578,44.575672,1,3376.139648,-960.71582,-15.5991209999997,-313.856933,10.5871579999998,-153.327637,-488.519287,255.793945,774198,0,19120,0.440048,6.874866,2.041321,-8.813712,0.176416,0.161157,0.997387753048126,1
19482,94,23630,1,0,13,1916.345947,10.967541,1,3843.997314,-283.348632,-355.567626,657.172851,-617.879394000001,53.9545889999999,-21.0290519999999,332.58374,791402,0,19978,0.447742,6.870202,2.055641,-8.823753,0.180205,0.165447,0.936805525985004,1
10166,8259,14324,1,0,12,2060.5,20.855574,1,4336.941406,-638.451416,-1076.145508,-162.433349,87.0500489999999,505.187011,7.89038100000016,384.29126,705380,1.695304,9548,0.231858,7.05491,1.180697,-8.118729,0.0622410000000002,0.0527389999999999,0.737943645731136,1
9727,7334,15218,1,0,12,1999,0.954841,1,3020.258301,694.38501,85.9086910000001,563.358154,574.66626,-192.539795,-337.0083,365.537109,774198,1.937491,9134,0.245646,7.039322,1.291087,-8.215476,0.0717880000000002,0.0589249999999999,0.56186046220233,1
9360,6411,16117,1,0,12,2040.380981,17.954929,1,3073.974365,88.6547850000002,-208.022217,524.421875,-35.9577629999999,42.9589839999999,-234.746094,384.415772,851618,3.342172,8798,0.252634,7.031655,1.347378,-8.265156,0.0766120000000003,0.0621449999999997,0.814878040293667,1
9074,5490,17018,1,0,12,1972.322144,18.448528,1,3019.682129,1221.872559,194.218017,555.063965,-198.25,219.416993,451.423584,346.114258,817209,5.424974,8550,0.259663,7.024077,1.403713,-8.315002,0.0814409999999999,0.0654340000000002,0.844069474319081,1
8877,4572,17923,1,0,12,1608.296875,26.238047,1,4013.315186,-486.678711,-218.683838,-390.131836,417.937011,-209.624267,-86.1757810000004,232.558594,774198,6.73278,8398,0.266717,7.016593,1.459569,-8.36448,0.0862560000000001,0.0687790000000001,0.919246546697939,1
8774,3660,18830,1,0,12,1262.239868,23.051918,1,3853.12207,526.14209,470.75293,72.5751950000003,-184.171386,384.001953,-217.016602000001,166.470703,817209,7.846838,8347,0.273781,7.009205,1.514432,-8.413062,0.091037,0.0721690000000001,0.935805354426068,1
8767,2761,19739,1,0,12,1027.352051,12.749925,1,5574.884277,-938.229004,-604.865234,196.521484,-317.333496,183.419434,-395.971192,139.711914,843015,8.718708,8398,0.28084,7.001919,1.567781,-8.460216,0.0957620000000001,0.0755940000000002,0.791223678764359,1
8854,1892,20651,1,0,12,1119.875,10.857623,1,5311.916992,-541.152832000001,-262.444336,93.4995120000003,-317.130859,0.482420999999704,-55.5595700000003,63.7202150000003,843015,8.86402,8550,0.294877,6.987663,1.667869,-8.548117,0.104965,0.082497,0.855466451972916,1
9029,1116,21534,1,0,12,1087.631958,24.503147,1,5133.913086,-795.050781,-273.028808999999,145.675293,-438.021484000001,48.0576170000004,-277.733398,41.4892570000002,825811,8.040587,8798,0.301825,6.980702,1.713572,-8.587805,0.109403,0.0859529999999999,0.964659430411827,1
9299,349,22448,1,0,12,845.837708,9.072982,1,5100.840332,-322.123535,64.4472660000001,-21.658203,-101.345215,41.9345700000003,-305.501953,70.0273440000001,843015,7.701526,9134,0.308705,6.973857,1.755691,-8.623943,0.113705,0.0893950000000001,0.90903685912159,1
9650,456,23363,1,0,12,776.226562,15.769731,1,5642.705078,-302.330566,-311.975586,0.912109999999302,-31.0395509999998,186.752441000001,-146.97998,55.1469719999996,842041,7.895275,9548,0.3155,6.967131,1.793706,-8.655999,0.117849,0.092813,0.953810440610847,1
10076,1337,24280,1,0,13,842.07666,4.405371,1,5893.130859,-159.5083,68.9038090000004,-344.873047,241.630859,-108.847656,-16.3222649999998,96.0751950000003,834413,7.507777,10032,0.333439,6.938169,1.8534,-8.686454,0.12722,0.101104,0.707323334276661,1
10567,2200,25110,1,0,13,931.369507,8.95411,1,5876.754395,-745.369141,-790.520508,346.170897999999,28.2548830000005,-166.515137,-162.759277,180.491698999999,834413,7.071841,10574,0.340936,6.933443,1.868063,-8.696802,0.131009,0.105223,0.804023338474333,1
11106,3032,25081,1,0,13,1090,9.837574,1,5838.550293,-1038.941406,-432.036621,273.094238,148.873535000001,61.9770509999998,-1090.849609,186.832031,834413,8.282773,11168,0.348433,6.928716,1.882727,-8.70715,0.134798,0.109342,0.826046032703523,1
11695,3850,25086,1,0,13,1371.099976,34.376087,1,5517.71582,-164.367187000001,-590.592773,754.053711,-241.508789,70.5063469999996,-156.825683,176.776366999999,791402,10.220264,11804,0.355931,6.923989,1.89739,-8.717496,0.138586,0.113462,0.97598437970729,1
12325,4240,25124,1,0,13,1513.908325,23.86418,1,5390.708984,-854.185546,-514.122069999999,-583.303223000001,443.883301000001,204.039062999999,-404.682616999999,215.989746,825811,12.303066,12477,0.363429,6.919263,1.912054,-8.727844,0.142374,0.117582,0.940527917843378,1
12986,3902,25093,1,0,13,1586.28125,19.404518,1,5727.483398,-1060.8208,-147.498046000001,-542.592286,704.600586,-634.367187,-440.963867,176.246094,817209,14.628055,13181,0.370926,6.914536,1.926718,-8.738192,0.146162,0.121702,0.905975352066741,1
13676,3184,24957,1,0,13,1516.337646,19.813892,1,5695.829102,-364.090332,-962.947754,-673.425537,1925.101806,-1048.80664,395.987793,102.016601,843015,15.403052,13912,0.378424,6.90981,1.941381,-8.74854,0.149951,0.125822,0.925638776738551,1
14393,2563,24854,1,0,13,1548.735962,36.833351,1,5175.541992,-532.871094,-226.164062000001,-465.259278,854.54834,-144.578613000001,-551.417480999999,82.8994139999995,817209,13.949934,14664,0.385922,6.905084,1.956044,-8.758887,0.153739,0.129942,0.986053555661179,1
15133,2063,24786,1,0,13,1825.0625,33.61739,1,4714.947266,-130.746094,-140.143555000001,435.337402,-696.040527,-234.596435999999,504.697022,49.8723140000006,792212,11.52807,15436,0.393419,6.900357,1.970707,-8.769234,0.157528,0.134061,0.988762686036491,1
