x,y,A128,A129,A130,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
821598,9715650,4110,2917,2989,1,1110.5079346,33.7311401,0,16558,0,0,0,15584,974,28246.0008545,817209,0.774996309204077,2073,seven14049,0.0509170520499888,0.607469512195122
839220,9714722,15662,7700,5583,1,806.2646484,10.6922007,0,0,0,0,0,0,0,0,843015,0.484372693252548,16924,seven14281,0.341428808134103,2.42987804878049
839220,9713795,16078,8376,5333,1,1167.5894775,18.8019848,0,0,0,0,0,0,0,0,842041,0.678121770553567,17101,seven14493,0.346363066684936,0.607469512195122
848495,9713795,24648,3542,3313,1,834.994751,7.9933314,0,3896,0,0,0,0,3896,4870.0000534,860220,0.09687453865051,26233,seven14503,0.589395041635792,2.42987804878049
848495,9712867,24948,4221,3841,1,824.7415161,16.8684807,0,974,0,0,0,0,974,4870.0000534,851618,0.193749077301019,26380,seven14714,0.651539650225602,15.7942073170732
831800,9709158,13925,1730,10245,1,1889.2304688,31.2173214,0,0,0,0,0,0,0,973.9999924,831491,5.13435054847701,12477,seven15531,0.0107057041844135,0.607469512195122
831800,9705448,16873,1740,8262,1,1461.7856445,43.9804459,0,0,0,0,0,0,0,973.9999924,817209,4.0687306233214,15211,seven16343,0.0652125458155558,0.607469512195122
831800,9704520,17282,810,7500,1,1158.4200439,33.5962029,0,0,0,0,0,0,0,974,842041,3.48748339141835,15956,seven16545,0.0866899516800743,0.607469512195122
860552,9704520,23863,1841,3346,0,351.4949951,26.9843464,0,0,0,0,0,0,0,0,860220,0.726559039878822,24643,seven16576,0.174108643915423,0.607469512195122
830873,9702665,17440,848,5466,1,1750.9417725,8.0059433,0,1948,0,0,0,0,1948,0,824837,6.19997047363262,17026,seven16940,0.0215826439869104,0.607469512195122
830873,9701738,17982,1578,4798,1,1553.8227539,14.9804401,0,0,0,0,0,0,0,0,817209,8.81558301719638,17840,seven17139,0.0298548281177022,0.607469512195122
831800,9701738,18735,1980,5520,1,1752.2213135,6.494153,1,0,0,0,0,0,0,6818,825811,7.55621401473975,18292,seven17140,0.0186894722614758,1
853132,9701738,24677,2523,1968,0,675.1872559,30.2500763,0,0,0,0,0,0,0,1948,834413,0.435935423927293,25786,seven17163,0.210759347781284,1.21493902439024
829945,9700810,17822,1663,3505,1,1770.9163818,25.4610214,0,0,0,0,0,0,0,0,800004,9.15464390247316,18269,seven17335,0.0433538777773356,0.607469512195122
830873,9700810,18535,2286,4242,1,1521.7052002,14.6141777,1,974,0,0,0,0,974,0,825811,10.7046365208813,18665,seven17336,0.0313897319492708,1
831800,9700810,19266,2858,5000,1,1419.7785645,20.8115864,1,0,0,0,0,0,0,6818,843015,9.39683024909943,19097,seven17337,0.0472775125253299,1
829018,9699883,17390,1812,2193,1,1406.1638184,31.6836338,0,0,0,0,0,0,0,0,782800,7.0718413214872,18549,seven17529,0.143237410066356,0.607469512195122
829945,9699883,18278,2294,2945,1,1518.6092529,37.4595032,1,0,0,0,0,0,0,0,774198,7.0718413214872,19120,seven17530,0.144095014368362,1
830873,9699883,19134,2974,3703,1,1304.5327148,10.7612362,1,0,0,0,0,0,0,0,825811,9.1062066331479,19499,seven17531,0.0621963591335233,1
831800,9699883,19843,3509,4464,1,1370.6988525,17.3094273,1,0,0,0,0,0,0,6818,851618,8.33121032394383,19913,seven17532,0.0736984107007618,1
832728,9699883,20570,2720,5225,1,1585.2949219,29.0758343,1,0,0,0,0,0,0,6817.9998779,782800,6.73278043621042,20362,seven17533,0.0723273224461129,1
833655,9699883,21313,1930,5982,1,1396.1760254,19.9881172,1,0,0,0,0,0,0,6817.9998779,834413,5.86090958835583,20842,seven17534,0.0723439410330041,1
853132,9699883,23215,2490,1815,0,475.6730347,31.1454239,0,0,0,0,0,0,0,13636.0003052,834413,0.532809962577803,24345,seven17555,0.182585479440375,1.21493902439024
854060,9699883,22650,1560,900,0,337.5018616,19.1195717,0,4870,0,1948,0,0,2922,20454.0002441,842041,0.726559039878822,23755,seven17556,0.127362100555163,0.607469512195122
829018,9698955,17696,2707,1647,1,1196.5732422,31.5099239,1,0,0,0,0,0,0,0,825811,5.13435054847701,18780,seven17721,0.31390493396294,1
829945,9698955,18569,3051,2406,1,1319.6463623,42.5013275,1,0,0,0,0,0,0,0,843015,5.42497416442854,19299,seven17722,0.357569502081206,1
831800,9698955,20331,3997,3927,1,1339.3664551,14.5916214,1,0,0,0,0,0,0,6818,824837,7.41090220676399,20425,seven17724,0.0935717665366789,1
832728,9698955,21152,3212,4687,1,1281.6636963,34.0843124,1,0,0,0,0,0,0,6818,817209,6.44215682025889,21027,seven17725,0.17038441603528,1
854060,9698955,21909,1608,865,0,363.773407,12.8624935,0,6818,5844,974,0,0,0,35063.9997559,846584,0.774996309204077,23038,seven17748,0.0709135815378385,0.607469512195122
827163,9698028,16286,3775,349,1,1746.0592041,31.3693333,0,974,0,0,0,0,974,0,696778,6.19997047363262,17026,seven17909,0.138022396328238,0.607469512195122
828090,9698028,17213,3582,381,1,1362.2819824,20.7088909,1,0,0,0,0,0,0,0,627960,4.31091696994768,17499,seven17910,0.156134763515949,1
829018,9698028,18045,3620,1116,1,1264.8624268,38.7433205,1,0,0,0,0,0,0,0,851618,4.31091696994768,18008,seven17911,0.444123211012913,1
829945,9698028,18902,3884,1872,1,1041.131958,32.6797562,1,0,0,0,0,0,0,0,817209,4.60154058589921,18549,seven17912,0.389360400188664,1
830873,9698028,19766,4335,2629,1,1028.6070557,30.5084743,1,0,0,0,0,0,0,0,834413,6.44215682025889,19120,seven17913,0.304299765907316,1
831800,9698028,20635,4512,3394,1,949.9518433,29.0673466,1,974,0,0,0,0,974,0,851618,6.34528228160838,19718,seven17914,0.311091280745914,1
832728,9698028,21510,3819,4199,1,1138.2502441,31.5942345,1,0,0,0,0,0,0,0,817209,5.5702859724043,20341,seven17915,0.247799227871175,1
833655,9698028,22389,3246,5042,1,1345.6479492,27.8392906,1,974,0,0,0,974,0,0,774198,4.60154058589921,20986,seven17916,0.160226791833499,1
834583,9698028,23182,2865,5910,1,1593.8905029,25.9687672,1,0,0,0,0,0,0,0,782800,3.05154796749105,21652,seven17917,0.134471707398752,1
854060,9698028,21184,1502,961,0,360.374054,14.2245417,0,0,0,0,0,0,0,28245.9997559,860220,0.823433578529332,22336,seven17938,0.0795051802920261,0.607469512195122
856842,9698028,19529,1047,330,0,248.6235504,8.8266048,0,0,0,0,0,0,0,11688.0001068,859246,0.968745386505096,20593,seven17941,0.0904648392728311,1.21493902439024
889304,9698028,25601,480,2082,0,221.8960876,1.7142518,0,0,0,0,0,0,0,30194.0007324,843015,1.11405719448086,20341,seven17976,0.0249604927770401,0.607469512195122
827163,9697100,16235,4665,882,1,1703.2252197,18.977581,1,0,0,0,0,0,0,0,713982,4.64997785522446,16224,seven18097,0.119155305357383,1
828090,9697100,17165,4509,127,1,1599.7993164,12.0166683,1,0,0,0,0,0,0,0,781826,2.76092435153952,16720,seven18098,0.207693885979366,1
829018,9697100,18064,4539,576,1,1517.9147949,2.5243232,1,0,0,0,0,0,0,0,763484,2.71248708221427,17252,seven18099,0.156335186641293,1
829945,9697100,18994,4752,1339,1,1221.3779297,30.7394199,1,0,0,0,0,0,0,0,816235,2.66404981288902,17816,seven18100,0.440933217530088,1
830873,9697100,19924,5128,2119,1,1157.1364746,21.3167381,1,0,0,0,0,0,0,0,850644,3.43904612209309,18409,seven18101,0.359952338731867,1
831800,9697100,20854,5134,2970,1,986.4984741,34.7741356,1,0,0,0,0,0,0,0,834413,3.34217158344258,19030,seven18102,0.480835604580587,1
832728,9697100,21784,4537,3857,1,1049.0020752,19.3187466,1,0,0,0,0,0,0,0,825811,2.90623615951529,19674,seven18103,0.296751013526847,1
833655,9697100,22702,4066,4760,1,1279.277832,19.3538551,1,0,0,0,0,0,0,0,825811,2.37342619693749,20341,seven18104,0.228550060491289,1
834583,9697100,23575,3761,5672,1,1351.3752441,27.679163,1,0,0,0,0,0,0,0,834413,1.69530442638392,21027,seven18105,0.265170571768083,1
835510,9697100,24450,3588,5044,1,1252.5096436,23.7639923,1,0,0,0,0,0,0,0,817209,0.678121770553567,21731,seven18106,0.326520529133284,1
836438,9697100,25220,3606,4226,1,1280.1730957,22.0431843,1,0,0,0,0,0,0,0,817209,0.532809962577803,22451,seven18107,0.375763312972823,1
837365,9697100,25963,3849,3394,1,1191.0645752,19.0825787,1,0,0,0,0,0,0,16558,825811,0.435935423927293,23187,seven18108,0.372570824129893,1
824380,9696173,13448,6756,2983,1,1923.8591309,15.2585373,0,0,0,0,0,0,0,1948,825811,8.28277305461857,14126,seven18279,0.0427642714230042,0.607469512195122
826235,9696173,15301,5843,2180,1,1890.5092773,26.9384842,1,0,0,0,0,0,0,0,834413,6.73278043621042,14955,seven18281,0.103679160319861,1
827163,9696173,16195,5567,1423,1,1588.8031006,12.8997135,1,0,0,0,0,0,0,0,817209,5.08591327915175,15436,seven18282,0.129841091712264,1
828090,9696173,17092,5438,660,1,1382.3818359,24.7502003,1,0,0,0,0,0,0,0,825811,2.90623615951529,15956,seven18283,0.351046500907569,1
829018,9696173,17964,5463,42,1,1286.4196777,34.7663689,1,0,0,0,0,0,0,0,825811,2.13123985031121,16513,seven18284,0.54918374411373,1
829945,9696173,18868,5641,934,1,1151.1409912,29.3631725,1,0,0,0,0,0,0,0,816235,1.84061623435968,17101,seven18285,0.513817880818063,1
830873,9696173,19774,5961,1862,1,935.3684692,20.7272854,1,974,0,0,0,974,0,0,817209,1.45311807975764,17719,seven18286,0.489581323230074,1
831800,9696173,20682,5838,2783,1,861.9959717,11.8296423,1,0,0,0,0,0,0,0,851618,1.01718265583035,18363,seven18287,0.443005440639491,1
832728,9696173,21592,5321,3707,1,1092.6414795,18.0632286,1,0,0,0,0,0,0,0,851618,0.968745386505096,19030,seven18288,0.386956766144111,1
833655,9696173,22504,4926,4634,1,1285.6500244,17.1110058,1,0,0,0,0,0,0,0,816235,0.920308117179841,19718,seven18289,0.265716383545326,1
834583,9696173,23417,4671,5460,1,1201.0769043,18.0918446,1,0,0,0,0,0,0,0,834413,0.774996309204077,20425,seven18290,0.281163262033577,1
835510,9696173,24331,4514,4628,1,1111.9708252,19.4443913,1,0,0,0,0,0,0,0,834413,0.435935423927293,21149,seven18291,0.383990929128467,1
836438,9696173,25247,4528,3796,1,1193.5950928,8.7321396,1,0,0,0,0,0,0,0,825811,0.339060885276784,21889,seven18292,0.337863972213694,1
837365,9696173,26164,4724,2965,1,1111.7785645,14.3362379,1,0,0,0,0,0,0,16558,843015,0.290623615951529,22642,seven18293,0.407533520028812,1
826235,9695245,15063,6716,2713,1,1915.2554932,17.7919006,1,0,0,0,0,0,0,0,774198,7.55621401473975,14157,seven18463,0.04781787941701,1
827163,9695245,15970,6477,1879,1,1688.0610352,31.1490993,1,0,0,0,0,0,0,0,791402,7.02340405216195,14664,seven18464,0.131246445883391,1
828090,9695245,16880,6367,960,1,1622.6035156,8.9851217,1,974,974,0,0,0,0,0,817209,4.74685239387497,15211,seven18465,0.136548350053853,1
829018,9695245,17762,6388,60,1,1459.4523926,28.7804832,1,0,0,0,0,0,0,0,834413,2.80936162086478,15794,seven18466,0.432639255625585,1
829945,9695245,18675,6541,840,1,1099.9222412,13.2655888,1,0,0,0,0,0,0,0,825811,2.13123985031121,16408,seven18467,0.394830181037257,1
830873,9695245,19590,6819,1770,1,1049.9488525,20.2437763,1,0,0,0,0,0,0,0,748391,1.25936900245663,17051,seven18468,0.412018332766485,1
831800,9695245,20507,6599,2690,1,753.7265625,20.1099014,1,0,0,0,0,0,0,0,851618,0.532809962577803,17719,seven18469,0.576690942195936,1
832728,9695245,21424,6145,3615,1,1017.3539429,25.9745617,1,0,0,0,0,0,0,0,817209,0.484372693252548,18409,seven18470,0.478447715317132,1
833655,9695245,22343,5806,4539,1,1063.5474854,34.0687637,1,0,0,0,0,0,0,0,817209,0.484372693252548,19120,seven18471,0.493469791876984,1
834583,9695245,23262,5577,5044,1,1173.9371338,15.913991,1,0,0,0,0,0,0,0,860220,0.484372693252548,19848,seven18472,0.332438455369332,1
835510,9695245,24183,5441,4212,1,981.0965576,12.1257648,1,0,0,0,0,0,0,0,834413,0.339060885276784,20593,seven18473,0.395683185360769,1
836438,9695245,25104,5453,3380,1,1056.9110107,16.057003,1,0,0,0,0,0,0,0,843015,0.242186346626274,21352,seven18474,0.492320235610468,1
837365,9695245,26025,5617,2549,1,1062.4886475,30.9531498,1,0,0,0,0,0,0,16558,843015,0.193749077301019,22123,seven18475,0.607575646712214,1
838293,9695245,26107,5924,1717,1,977.5245972,15.3648252,1,0,0,0,0,0,0,16558,851618,0.09687453865051,22907,seven18476,0.591823634133051,1
839220,9695245,25830,5923,885,1,1080.9383545,19.1093082,1,0,0,0,0,0,0,16558,843015,0,23700,seven18477,0.665559914825556,1
840148,9695245,25511,5284,94,1,945.3347778,14.5955315,1,0,0,0,0,0,0,16558,834413,0,24503,seven18478,0.702985556963259,1
841075,9695245,25168,4694,711,1,894.6396484,14.7363291,1,0,0,0,0,0,0,16558,817209,0,25315,seven18479,0.680432279254612,1
842003,9695245,24855,3788,1542,1,1222.0976563,34.6703339,1,0,0,0,0,0,0,0,817209,0.09687453865051,26134,seven18480,0.77992982280004,1
827163,9694318,15797,7393,1977,1,1450.4936523,29.6866913,1,0,0,0,0,0,0,1948,800004,7.74996309204077,13912,seven18645,0.139046330893167,1
828090,9694318,16716,7296,1050,1,1245.0197754,28.6008434,1,0,0,0,0,0,0,0,824837,5.5702859724043,14487,seven18646,0.300949042030066,1
829018,9694318,17606,7314,152,1,1314.4842529,28.5367184,1,0,0,0,0,0,0,0,834413,2.95467342884054,15098,seven18647,0.46598190579741,1
829945,9694318,18528,7448,750,1,1243.0961914,11.028182,1,0,0,0,0,0,0,0,834413,2.27655165828698,15739,seven18648,0.353126397101975,1
830873,9694318,19450,7693,1671,1,1014.4936523,16.5456848,1,0,0,0,0,0,0,0,817209,1.35624354110713,16408,seven18649,0.46056644757102,1
831800,9694318,20372,7398,2594,1,912.1931152,28.1416588,1,0,0,0,0,0,0,0,851618,0.532809962577803,17101,seven18650,0.614749676141526,1
832728,9694318,21296,6997,3520,1,732.6766968,14.2157183,1,0,0,0,0,0,0,0,851618,0.339060885276784,17816,seven18651,0.504657111248327,1
833655,9694318,22219,6696,4446,1,877.9459839,27.9172249,1,0,0,0,0,0,0,0,817209,0.339060885276784,18549,seven18652,0.512628537837261,1
834583,9694318,23144,6489,4615,1,1147.0178223,17.5359707,1,0,0,0,0,0,0,0,843015,0.290623615951529,19299,seven18653,0.380147916173104,1
835510,9694318,24069,6370,3783,1,946.4155884,26.9021454,1,0,0,0,0,0,0,0,834413,0.193749077301019,20064,seven18654,0.579574871176838,1
836438,9694318,24994,6380,2965,1,1072.9519043,6.0985069,1,0,0,0,0,0,0,0,860220,0.145311807975764,20842,seven18655,0.45801286966729,1
837365,9694318,25544,6520,2133,1,914.1105957,13.5201626,1,0,0,0,0,0,0,0,834413,0.145311807975764,21632,seven18656,0.620527795649133,1
838293,9694318,25226,6787,1301,1,860.4591064,10.2262859,1,0,0,0,0,0,0,0,843015,0.09687453865051,22432,seven18657,0.695138168474333,1
839220,9694318,24939,6397,469,1,773.3692627,22.5367908,1,0,0,0,0,0,0,0,851618,0.09687453865051,23242,seven18658,0.838936540847891,1
840148,9694318,24655,5503,308,1,687.0977783,4.0097828,1,0,0,0,0,0,0,0,843015,0.09687453865051,24060,seven18659,0.748456975720215,1
841075,9694318,24300,4582,1132,1,973.1190186,19.8627529,1,0,0,0,0,0,0,0,817209,0.145311807975764,24886,seven18660,0.739026464242512,1
842003,9694318,23976,3661,1958,1,1343.7175293,24.2341156,1,974,0,974,0,0,0,0,817209,0.242186346626274,25719,seven18661,0.640152851847993,1
829018,9693390,17499,7479,247,1,1091.4935303,21.0616608,1,0,0,0,0,0,0,0,825811,3.63279519939411,14428,seven18825,0.400747617832943,1
829945,9693390,18426,7972,660,1,1344.2811279,27.1171112,1,0,0,0,0,0,0,0,833439,2.27655165828698,15098,seven18826,0.464001657121827,1
830873,9693390,19352,8538,1574,1,1409.31604,13.4268637,1,974,0,0,0,0,974,0,833439,1.40468081043239,15794,seven18827,0.354486289893307,1
831800,9693390,20280,8225,2498,1,974.6029053,30.6523094,1,0,0,0,0,0,0,0,834413,0.532809962577803,16513,seven18828,0.617490968991024,1
832728,9693390,21207,7866,3426,1,788.0041504,19.7111721,1,0,0,0,0,0,0,0,860220,0.339060885276784,17252,seven18829,0.561625788786216,1
833655,9693390,22135,7596,3908,1,738.7600098,22.2128506,1,0,0,0,0,0,0,0,843015,0.242186346626274,18008,seven18830,0.571223112996092,1
834583,9693390,23062,7403,4211,1,1117.3792725,15.0171671,1,0,0,0,0,0,0,0,817209,0.193749077301019,18780,seven18831,0.383242888445957,1
835510,9693390,23990,7298,3367,1,695.1717529,26.6802177,1,0,0,0,0,0,0,0,851618,0.09687453865051,19565,seven18832,0.695399032994168,1
836438,9693390,24918,7307,2535,1,878.5807495,20.5052319,1,0,0,0,0,0,0,0,825811,0.09687453865051,20362,seven18833,0.645961278396734,1
837365,9693390,24678,7430,1703,1,685.0350952,5.7135782,1,0,0,0,0,0,0,0,860220,0.145311807975764,21170,seven18834,0.676176130518687,1
838293,9693390,24349,7290,885,1,724.9868774,29.0994396,1,0,0,0,0,0,0,0,843015,0.193749077301019,21987,seven18835,0.851436676001331,1
839220,9693390,24051,6360,60,1,607.1165161,20.6524963,1,3896,0,0,974,0,2922,0,843015,0.193749077301019,22813,seven18836,0.853481742106342,1
840148,9693390,23794,5460,724,1,807.5310059,32.3304863,1,0,0,0,0,0,0,0,860220,0.242186346626274,23646,seven18837,0.864826651542435,1
841075,9693390,23437,4530,1556,1,869.8572388,18.8887234,1,0,0,0,0,0,0,0,834413,0.339060885276784,24486,seven18838,0.731225163274759,1
842003,9693390,23101,3600,2388,1,1153.5966797,19.0614395,1,0,0,0,0,0,0,0,825811,0.435935423927293,25332,seven18839,0.610645471862926,1
829945,9692463,18370,7229,569,1,1173.2944336,10.7419233,1,0,0,0,0,0,0,0,843015,2.22811438896172,14487,seven19002,0.340286730378879,1
830873,9692463,19300,7834,1480,1,1167.3948975,21.3856468,1,0,0,0,0,0,0,0,817209,1.40468081043239,15211,seven19003,0.433683425101798,1
831800,9692463,20229,8432,2384,1,1120.1881104,27.1719894,1,0,0,0,0,0,0,0,825811,0.532809962577803,15956,seven19004,0.534897051712443,1
832728,9692463,21159,8746,2713,1,882.859375,38.7044106,1,0,0,0,0,0,0,0,843015,0.339060885276784,16720,seven19005,0.724785799594911,1
833655,9692463,22088,8502,3037,1,655.2319946,18.6300335,1,0,0,0,0,0,0,0,860220,0.193749077301019,17499,seven19006,0.640937001016956,1
834583,9692463,23018,8320,3364,1,915.0950317,39.3353691,1,0,0,0,0,0,0,0,834413,0.145311807975764,18292,seven19007,0.718902696764935,1
835510,9692463,23948,8227,3042,1,776.6169434,28.6018429,1,0,0,0,0,0,0,0,851618,0.048437269325255,19097,seven19008,0.721255690617053,1
836438,9692463,24190,8235,2144,1,687.0068359,25.6183815,1,0,0,0,0,0,0,0,851618,0.145311807975764,19913,seven19009,0.777007913620286,1
837365,9692463,23817,8250,1288,1,596.4648438,8.4340849,1,0,0,0,0,0,0,11688,834413,0.242186346626274,20739,seven19010,0.672074285294188,1
838293,9692463,23476,7320,456,1,684.0500488,17.6161995,1,2922,0,0,0,0,2922,11688,851618,0.290623615951529,21572,seven19011,0.767240624415305,1
839220,9692463,23166,6390,342,1,697.9908447,29.568718,1,0,0,0,0,0,0,11688,860220,0.290623615951529,22413,seven19012,0.83996199334047,1
840148,9692463,22899,5490,1140,1,631.9645386,22.8235703,1,0,0,0,0,0,0,11688,860220,0.435935423927293,23261,seven19013,0.782486739743627,1
841075,9692463,22579,4560,1972,1,697.9699707,21.5830231,1,0,0,0,0,0,0,11688,843015,0.484372693252548,24114,seven19014,0.710248044421781,1
842003,9692463,22230,3630,2804,1,862.032959,28.3712444,1,0,0,0,0,0,0,0,843015,0.581247231903058,24973,seven19015,0.733206482254336,1
842930,9692463,21914,2700,3584,1,1037.5198975,31.4322529,1,0,0,0,0,0,0,0,825811,0.678121770553567,25836,seven19016,0.660303136234476,1
829945,9691535,18362,6520,465,1,1177.5985107,15.9281492,1,0,0,0,0,0,0,0,825811,1.54999261840815,13912,seven19175,0.358992700394845,1
830873,9691535,19292,7137,1186,1,984.5044556,20.6508312,1,0,0,0,0,0,0,0,851618,0.968745386505096,14664,seven19176,0.501827728292093,1
831800,9691535,20222,7632,1517,1,907.1427612,32.656559,1,0,0,0,0,0,0,0,825811,0.484372693252548,15436,seven19177,0.644725934001551,1
832728,9691535,21152,8167,1840,1,1114.7823486,9.4045763,1,0,0,0,0,0,0,0,817209,0.339060885276784,16224,seven19178,0.408247249048604,1
833655,9691535,22082,8768,2167,1,774.3876953,17.5985069,1,0,0,0,0,0,0,0,834413,0.193749077301019,17026,seven19179,0.619825100796593,1
834583,9691535,23011,9240,2496,1,752.4702759,40.3289337,1,0,0,0,0,0,0,0,843015,0.09687453865051,17840,seven19180,0.811309370725019,1
835510,9691535,23762,9157,2824,1,879.7416992,32.7300339,1,0,0,0,0,0,0,0,851618,0.09687453865051,18665,seven19181,0.749533042584739,1
836438,9691535,23348,9164,2054,1,563.161438,5.8075585,1,0,0,0,0,0,0,0,851618,0.193749077301019,19499,seven19182,0.684846305916839,1
837365,9691535,22961,8298,1135,1,612.8110962,17.4753094,1,0,0,0,0,0,0,13636,851618,0.339060885276784,20341,seven19183,0.735709371944873,1
