A128,A129,A130,A154,A347,A361,A362,PMI,toPeru.km,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
21304,2976,9457,0,1,919.900024,6.279964,1,59.53963,0,0,0,0,0,0,0,851618,0.356498,4147,three11486,0.0145528397041357,1
22202,3758,9420,0,1,904.23999,8.63846,1,59.25722,0,0,0,0,0,0,0,843015,0.340998,3824,three11487,0.0139609171180457,1
23101,4597,9460,0,1,1000.031494,0.515356,1,58.95888,0,0,0,0,0,0,0,851618,0.325498,3709,three11488,0.00861107597045675,1
24003,5408,9590,0,1,1204.945557,15.947329,1,58.65902,0,0,0,0,0,0,0,851618,0.340998,3824,three11489,0.0100569800465899,1
24908,6185,9794,0,1,1200,0,0,58.37236,0,0,0,0,0,0,0,817209,0.340998,4147,three11490,0.00449849871201328,1.32559425096739
28511,9511,11045,0,1,1392.552002,4.571471,0,57.21134,0,0,0,0,0,0,1947.999985,851618,0.371998,4729,three11494,0.00277706284948203,0.662797125483693
14813,3054,11034,0,1,982.677368,18.577168,1,60.71279,0,0,0,0,0,0,14610,843015,0.371998,6688,three11654,0.0188811899410642,1
15675,2397,10517,0,1,1023.701355,15.902942,1,60.42164,0,0,0,0,0,0,23375.999133,834413,0.371998,7477,three11655,0.0138546276840496,1
16571,1717,10041,0,1,796.763428,18.313673,1,60.14338,0,0,0,0,0,0,30194.000215,851618,0.371998,7978,three11656,0.0200578973536394,1
17470,807,9621,0,1,600.707581,2.744109,1,59.83507,0,0,0,0,0,0,30193.999148,843015,0.371998,7243,three11657,0.0150346891521686,1
18368,90,9233,0,1,600,0,1,59.53963,2922,0,1948,974,0,0,33116,853402,0.371998,6558,three11658,0.0134952922155326,1
19267,954,8908,0,1,699.208191,7.146087,1,59.25722,0,0,0,0,0,0,19480.000852,860220,0.371998,5938,three11659,0.0194825309627443,1
20169,1682,8672,0,1,751.40448,11.663879,1,58.95888,0,0,0,0,0,0,8766,851618,0.371998,5408,three11660,0.0239881392069332,1
21073,2524,8531,0,1,801.742798,5.549587,1,58.65902,0,0,0,0,0,0,0,860220,0.371998,4994,three11661,0.0208297272455545,1
21980,3345,8490,0,1,897.873413,10.808289,1,58.37236,0,0,0,0,0,0,0,843015,0.371998,4729,three11662,0.0182406840773992,1
22888,4118,8534,0,1,1072.231201,11.152737,1,58.08428,0,0,0,0,0,0,0,843015,0.371998,4637,three11663,0.013134365795587,1
23799,4913,8678,0,1,1186.805054,6.303987,1,57.77988,0,0,0,0,0,0,0,851618,0.371998,4729,three11664,0.0088672174572824,1
24710,5745,8891,0,1,1200,0,0,57.48883,0,0,0,0,0,0,0,843015,0.371998,4994,three11665,0.00604133177605849,0.662797125483693
12766,5108,11588,0,1,1129.197021,29.542046,0,60.42164,0,0,0,0,0,0,3895.999969,834413,0.371998,4637,three11830,0.0239023406375017,0.662797125483693
14563,3679,10305,0,1,1077.595093,18.296879,0,59.83507,0,0,0,0,0,0,5844.000107,843015,0.371998,6221,three11832,0.0210562220128907,2.65118850193477
15433,2795,9751,0,1,1126.151978,29.324219,1,59.53963,0,0,0,0,0,0,5844,825811,0.371998,7063,three11833,0.0300518385416703,1
16335,1897,9235,0,1,817.259583,9.937805,1,59.25722,0,0,0,0,0,0,10714,834413,0.371998,7924,three11834,0.0238772776526406,1
17239,1049,8787,0,1,739.871765,10.330608,1,58.95888,0,0,0,0,0,0,11687.999882,860220,0.371998,7869,three11835,0.0310219363417461,1
18147,324,8386,0,1,600,0,1,58.65902,7792,0,1948,0,2922,2922,15583.999882,847722,0.371998,7243,three11836,0.0229333726151088,1
19057,474,8027,0,1,603.429871,5.233536,1,58.37236,8766,0,0,0,0,8766,9739.999878,860220,0.371998,6688,three11837,0.031598587990682,1
19968,1281,7764,0,1,699.536255,9.286319,1,58.08428,0,0,0,0,0,0,7792,860220,0.371998,6221,three11838,0.0301992045946526,1
20880,2055,7606,0,1,805.373596,8.885202,1,57.77988,0,0,0,0,0,0,974,860220,0.371998,5865,three11839,0.0275398924408524,1
21793,2835,7560,0,1,922.549622,4.80752,1,57.48883,0,0,0,0,0,0,0,843015,0.371998,5641,three11840,0.0174719996218449,1
22708,3667,7609,1,1,994.092285,8.687893,1,57.21134,0,0,0,0,0,0,0,860220,0.371998,5564,three11841,0.0358278098043352,1
23624,4534,7771,1,1,1144.451294,12.909002,1,56.90227,0,0,0,0,0,0,0,817209,0.371998,5641,three11842,0.025247515086533,1
24541,5423,7989,1,1,1200,0,1,56.60671,0,0,0,0,0,0,0,825811,0.371998,5865,three11843,0.0138853216393365,1
13435,4809,10274,0,1,906.100769,10.040132,0,59.25722,0,0,0,0,0,0,5843.999969,815261,0.371998,4994,three12010,0.0166113567573634,1.32559425096739
14344,3939,9612,0,1,1198.629883,1.800918,0,58.95888,0,0,0,0,0,0,3896.000107,834413,0.371998,5865,three12011,0.0108090286234713,0.662797125483693
15226,3127,9015,0,1,1260.81897,12.693264,1,58.65902,0,0,0,0,0,0,1948,817209,0.371998,6752,three12012,0.0158701187496921,1
16138,2347,8454,0,1,960.334106,16.832893,1,58.37236,0,0,0,0,0,0,6818,834413,0.371998,7648,three12013,0.0290967395810361,1
17052,1556,7963,0,1,807.85199,13.139196,1,58.08428,0,0,0,0,0,0,7792.000213,851618,0.371998,8550,three12014,0.0364703151295908,1
17967,750,7543,0,1,604.300354,4.633376,1,57.77988,0,0,0,0,0,0,7791.999756,860220,0.371998,7978,three12015,0.0379850145711248,1
19802,766,6862,0,1,656.5,13.249989,1,57.21134,0,0,0,0,0,0,7792.000053,860220,0.371998,7063,three12017,0.0441898874318639,1
20721,1594,6683,0,1,820.295227,17.775877,1,56.90227,0,0,0,0,0,0,974,843015,0.371998,6752,three12018,0.0410774677062177,1
21641,2489,6630,0,1,801.656433,3.180708,1,56.60671,0,0,0,0,0,0,0,860220,0.371998,6558,three12019,0.02512527554246,1
22562,3400,6686,1,1,882.921143,8.509026,1,56.32488,0,0,0,0,0,0,0,860220,0.371998,6492,three12020,0.0489837521262512,1
23484,4315,6868,1,1,1130.319946,14.116832,1,56.02627,0,0,0,0,0,0,0,860220,0.371998,6558,three12021,0.0381923880393972,1
24406,5235,7086,1,1,1200,0,1,55.72607,0,0,0,0,0,0,0,825811,0.371998,6752,three12022,0.0164244270476421,1
25299,6126,7345,0,1,1200,0,1,55.43976,0,0,0,0,0,0,0,825811,0.371998,7063,three12023,0.00711690465324844,1
14175,4376,8960,0,1,1251.399414,12.141253,0,58.08428,0,0,0,0,0,0,3896.000107,825811,0.371998,5641,three12189,0.0146160157321175,0.662797125483693
15986,2814,7707,0,1,1110.351318,22.170218,1,57.48883,0,0,0,0,0,0,3896,825811,0.371998,7477,three12191,0.0312853143818329,1
16908,2038,7165,0,1,848.375488,22.653891,1,57.21134,0,0,0,0,0,0,4870,843015,0.371998,8398,three12192,0.0521812626126788,1
17831,1265,6708,0,1,767.908508,20.953287,1,56.90227,0,0,0,0,0,0,4870.000053,851618,0.371998,8749,three12193,0.0607630464209489,1
18754,391,6307,0,1,600,0,1,56.60671,39934,1948,0,974,12662,24350,5844.000053,857298,0.371998,8295,three12194,0.0386419298479769,1
19678,510,5968,1,1,600,0,1,56.32488,0,0,0,0,0,0,4870.000053,858272,0.371998,7924,three12195,0.0762115691359807,1
20603,1440,5761,1,1,721.687622,12.786869,1,56.02627,0,0,0,0,0,0,974,860220,0.371998,7648,three12196,0.0984805544199825,1
21528,2370,5700,1,1,800.00708,0.754967,1,55.72607,0,0,0,0,0,0,0,843015,0.371998,7477,three12197,0.0513044337672204,1
22454,3300,5766,1,1,854.068604,10.996253,1,55.43976,0,0,0,0,0,0,0,834413,0.371998,7419,three12198,0.0580014262313945,1
23379,4230,5961,1,1,1006.507202,19.397802,1,55.15196,0,0,0,0,0,0,0,843015,0.371998,7477,three12199,0.0581881357753006,1
24306,5160,6185,1,1,1200,0,1,54.84697,0,0,0,0,0,0,0,834413,0.371998,7648,three12200,0.0199450265748296,1
25202,6060,6480,0,1,1156.147583,7.359509,1,54.55604,0,0,0,0,0,0,0,851618,0.371998,7924,three12201,0.0127646985478558,1
27983,7508,7955,0,1,995.190186,10.923153,0,53.6738,0,0,0,0,0,0,0,825811,0.371998,8398,three12204,0.011775836740408,2.65118850193477
15887,3095,7003,0,1,1219.878662,23.37257,1,56.60671,1948,0,0,0,0,1948,0,825811,0.371998,7419,three12371,0.0331655932893452,1
16815,2167,6402,0,1,971.062927,15.347423,1,56.32488,0,0,0,0,0,0,974,851618,0.371998,8347,three12372,0.042936314727394,1
17742,1243,5886,0,1,774.205139,14.828159,1,56.02627,0,0,0,0,0,0,2922.000053,834413,0.371998,9274,three12373,0.0541217786792074,1
18670,330,5464,1,1,597.414062,0.928287,1,55.72607,974,974,0,0,0,0,2922.000053,860220,0.371998,9134,three12374,0.0991306196583916,1
19598,573,5087,1,1,600,0,1,55.43976,0,0,0,0,0,0,2922.000053,851618,0.371998,8798,three12375,0.0886190049950207,1
20526,1501,4843,1,1,652.085327,6.560438,1,55.15196,1948,0,1948,0,0,0,2922,860220,0.371998,8550,three12376,0.0962126627970962,1
21455,2379,4770,1,1,793.707397,9.183627,1,54.84697,0,0,0,0,0,0,1948,851618,0.371998,8398,three12377,0.0783040428902999,1
22383,3253,4848,1,1,843.110718,11.769914,1,54.55604,0,0,0,0,0,0,0,860220,0.371998,8347,three12378,0.0778437660126219,1
23312,4122,5057,1,1,985.902222,11.252345,1,54.27941,974,0,0,0,974,0,0,860220,0.371998,8398,three12379,0.0569448291883057,1
24241,4990,5293,1,1,1120.936646,25.574213,1,53.96948,0,0,0,0,0,0,0,843015,0.371998,8550,three12380,0.0643624168375488,1
25140,5292,5634,0,1,1116.152222,25.327759,1,53.6738,0,0,0,0,0,0,0,851618,0.371998,8798,three12381,0.0308319786524028,1
26069,5700,6090,0,1,1200,0.001654,0,53.3926,0,0,0,0,0,0,0,843015,0.371998,9134,three12382,0.0100872876292224,1.32559425096739
26998,6215,6645,0,1,1172.005371,14.90747,0,53.0937,0,0,0,0,0,0,0,843015,0.371998,9274,three12383,0.0158011863111105,0.662797125483693
16772,2276,5689,0,1,1019.077637,19.987526,1,55.43976,0,0,0,0,0,0,974,808606,0.371998,8398,three12552,0.0427382631780694,1
17702,1404,5102,1,1,880.269836,10.915863,1,55.15196,0,0,0,0,0,0,2922,834413,0.371998,9321,three12553,0.0891756546273816,1
18632,531,4628,1,1,711.217346,13.403189,1,54.84697,974,0,0,0,974,0,2922.000107,834413,0.371998,9989,three12554,0.129350454368127,1
19562,313,4228,1,1,505.3125,6.778946,1,54.55604,0,0,0,0,0,0,2922.000107,843015,0.371998,9683,three12555,0.138062093522134,1
20492,1186,3930,1,1,653.565735,8.534823,1,54.27941,0,0,0,0,0,0,2922.000107,860220,0.371998,9458,three12556,0.119664269011996,1
21422,2058,3840,1,1,800.411011,10.132758,1,53.96948,0,0,0,0,0,0,1948,834413,0.371998,9321,three12557,0.0879978382822861,1
22352,2931,3937,1,1,864.264404,12.737378,1,53.6738,0,0,0,0,0,0,0,825811,0.371998,9274,three12558,0.0801014606335961,1
23281,3816,4154,1,1,954.060547,5.266269,1,53.3926,0,0,0,0,0,0,0,843015,0.371998,9321,three12559,0.0533560665911012,1
24211,4108,4417,1,1,985.398743,14.506446,1,53.0937,0,0,0,0,0,0,0,817209,0.371998,9458,three12560,0.0584521423705379,1
25111,4441,4811,0,1,982.352905,19.570938,1,52.79312,0,0,0,0,0,0,0,843015,0.371998,9683,three12561,0.0357266452606261,1
26041,4917,5336,0,1,1049.321533,16.033369,1,52.5072,0,0,0,0,0,0,0,843015,0.371998,9989,three12562,0.0262963031532931,1
26971,5451,5960,0,1,1074.720581,8.545257,0,52.21971,0,0,0,0,0,0,0,834413,0.371998,10202,three12563,0.0168637894428224,0.662797125483693
16770,2584,5063,1,1,1005.798767,9.421942,1,54.55604,0,0,0,0,0,0,0,817209,0.371998,8550,three12733,0.0690091467173151,1
17700,1710,4397,1,1,798.786499,11.331647,1,54.27941,0,0,0,0,0,0,1948,851618,0.356498,9458,three12734,0.117074531755431,1
18630,844,3838,1,1,598.572021,10.479403,1,53.96948,0,0,0,0,0,0,12662.000103,860220,0.340998,10369,three12735,0.131732369187981,1
20490,888,3057,1,1,635.231445,7.427257,1,53.3926,0,0,0,0,0,0,12662.000103,860220,0.340998,10369,three12737,0.111912605419569,1
21420,1808,2940,1,1,768.305847,10.094526,1,53.0937,0,0,0,0,0,0,12662,843015,0.340998,10244,three12738,0.0874296198538986,1
22350,2735,3063,1,1,900.047668,0.294222,1,52.79312,0,0,0,0,0,0,10714,851618,0.356498,10202,three12739,0.0514022878251783,1
23280,2960,3281,1,1,918.205688,4.273752,1,52.5072,0,0,0,0,0,0,0,851618,0.371998,10244,three12740,0.0686589878410062,1
24210,3263,3595,1,1,829.0495,14.326585,1,52.21971,0,0,0,0,0,0,0,851618,0.371998,10369,three12741,0.0989534450389153,1
25110,3653,4056,0,1,844.083557,14.975463,1,51.91406,0,0,0,0,0,0,0,860220,0.371998,10574,three12742,0.0477601468359483,1
26040,4182,4666,0,1,941.68457,14.036498,1,51.62327,0,0,0,0,0,0,0,860220,0.371998,10855,three12743,0.0366253900304291,1
26970,4717,5303,0,1,1032.944092,4.742603,0,51.34759,0,0,0,0,0,0,0,851618,0.371998,11129,three12744,0.0203128581069327,0.662797125483693
27900,5289,5939,0,1,972.198853,9.782114,0,51.03672,0,0,0,0,0,0,974,860220,0.371998,11168,three12745,0.0234848732850939,1.32559425096739
14935,4612,6173,1,1,1048.924683,16.616957,0,54.27941,0,0,0,0,0,0,0,834413,0.371998,7063,three12912,0.0738957276977208,0.662797125483693
15863,3687,5326,1,1,1228.062744,24.870726,0,53.96948,0,0,0,0,0,0,0,817209,0.371998,7924,three12913,0.0818360673590057,0.662797125483693
16792,2764,4512,1,1,1185.783081,27.299524,1,53.6738,0,0,0,0,0,0,0,834413,0.371998,8798,three12914,0.112883079146619,1
17721,1836,3752,1,1,807.128357,14.30435,1,53.3926,0,0,0,0,0,0,6818,843015,0.340998,9683,three12915,0.11970993388562,1
18650,912,3084,1,1,615.228699,11.888959,1,53.0937,0,0,0,0,0,0,17531.999133,860220,0.325498,10574,three12916,0.132588991148392,1
20508,912,2178,1,1,573.709351,9.519386,1,52.5072,4870,0,0,0,974,3896,17532.000246,860220,0.325498,11283,three12918,0.131827272609788,1
21437,1698,2010,1,1,709.78656,11.705095,1,52.21971,0,0,0,0,0,0,18505.999148,860220,0.325498,11168,three12919,0.107760334182526,1
22366,1830,2160,1,1,796.590637,12.226135,1,51.91406,0,0,0,0,0,0,11688,851618,0.340998,11129,three12920,0.104474420890697,1
23296,2077,2382,1,1,899.474365,1.219676,1,51.62327,0,0,0,0,0,0,974,860220,0.356498,11168,three12921,0.0793239666258752,1
24225,2401,2779,1,1,800.004089,-0.053671,1,51.34759,0,0,0,0,0,0,974,851618,0.356498,11283,three12922,0.0767571211526634,1
25125,2887,3351,0,1,800,0,1,51.03672,0,0,0,0,0,0,974,851618,0.356498,11472,three12923,0.0346980912554349,1
26054,3421,3988,0,1,804.0354,9.280589,1,50.7409,0,0,0,0,0,0,0,860220,0.356498,11731,three12924,0.0450695669493487,1
27913,4640,5261,0,1,938.802734,26.403902,0,50.16118,0,0,0,0,0,0,974,834413,0.371998,12092,three12926,0.0464492554080531,0.662797125483693
15941,3630,4980,1,1,1045.537354,31.533157,0,53.0937,0,0,0,0,0,0,0,834413,0.371998,8295,three13098,0.145144151392489,0.662797125483693
17791,1770,3246,1,1,891.078247,12.577885,1,52.5072,0,0,0,0,0,0,6818,834413,0.325498,9989,three13100,0.108007445078697,1
18716,840,2448,1,1,575.765503,9.462379,1,52.21971,0,0,0,0,0,0,17531.999754,860220,0.294499,10855,three13101,0.141920293906996,1
19642,90,1776,1,1,500,0,1,51.91406,25324,1948,8766,0,14610,0,17531.999882,851618,0.294499,11731,three13102,0.123794087669814,1
20568,436,1341,1,1,500,0,1,51.62327,4870,0,0,0,2922,1948,28245.999882,806331,0.309999,12199,three13103,0.0799271374203577,1
21495,840,1080,1,1,531.58551,8.393108,1,51.34759,0,0,0,0,0,0,18505.999148,860220,0.294499,12092,three13104,0.146679228843682,1
22422,912,1252,1,1,656.900146,10.954157,1,51.03672,0,0,0,0,0,0,11687.999561,851618,0.309999,12057,three13105,0.14530974187247,1
23349,1197,1516,1,1,806.436584,12.446546,1,50.7409,0,0,0,0,0,0,973.999992,851618,0.340998,12092,three13106,0.148748138426759,1
24276,1608,2057,1,1,775.748962,16.71735,1,50.46039,0,0,0,0,0,0,973.999992,851618,0.356498,12199,three13107,0.159548299310186,1
25174,2124,2672,0,1,798.190796,5.478705,1,50.16118,0,0,0,0,0,0,974,860220,0.356498,12374,three13108,0.0521708781272586,1
26102,2665,3309,0,1,824.119507,6.763781,0,49.86017,0,0,0,0,0,0,0,860220,0.356498,12615,three13109,0.0483356851679518,1.32559425096739
27030,3331,3946,0,1,800,0,0,49.57468,0,0,0,0,0,0,0,851618,0.371998,12918,three13110,0.033798315267779,0.662797125483693
28886,4923,5098,0,1,914.705505,12.921287,0,48.98116,0,0,0,0,0,0,973.999992,860220,0.371998,13116,three13112,0.0350876097664187,0.662797125483693
16073,3712,4758,1,1,983.069702,11.688184,0,52.21971,0,0,0,0,0,0,0,825811,0.356498,8749,three13284,0.0862211973949435,3.31398562741846
16990,2810,3847,1,1,1399.336304,2.057209,1,51.91406,0,0,0,0,0,0,0,825811,0.340998,9548,three13285,0.042034254503046,1
17909,1934,2939,1,1,889.637207,19.362103,1,51.62327,0,0,0,0,0,0,6818,851618,0.294499,10369,three13286,0.1517384774971,1
18828,1146,2040,1,1,620.251282,15.104032,1,51.34759,0,0,0,0,0,0,19479.999754,851618,0.247999,11206,three13287,0.157608870889036,1
19749,540,1167,1,1,500,0,1,51.03672,16558,0,2922,8766,1948,2922,24350.000852,846748,0.216999,12057,three13288,0.11245602226335,1
20671,335,496,1,1,522.639709,15.640856,1,50.7409,3896,0,0,3896,0,0,19480.000852,860220,0.232499,12918,three13289,0.214483728540691,1
21593,84,150,1,1,626.152344,30.483974,1,50.46039,974,0,974,0,0,0,20453.999148,860220,0.232499,13017,three13290,0.283534263057882,1
22516,30,351,1,1,541.454224,16.829744,1,50.16118,0,0,0,0,0,0,13635.999561,860220,0.247999,12984,three13291,0.234944859732264,1
23439,323,742,1,1,503.289307,8.217718,1,49.86017,0,0,0,0,0,0,1947.999992,858272,0.309999,13017,three13292,0.221067792251344,1
24363,849,1379,1,1,647.265991,21.317717,1,49.57468,0,0,0,0,0,0,973.999992,843015,0.340998,13116,three13293,0.237541586522247,1
25257,1364,1994,0,1,796.137756,15.597682,1,49.28754,0,0,0,0,0,0,974,860220,0.340998,13279,three13294,0.0875669102809562,1
27107,2844,3269,0,1,808.220215,13.972491,0,48.69052,0,0,0,0,0,0,0,851618,0.371998,13787,three13296,0.0628201660398896,0.662797125483693
28958,4071,4296,0,1,807.00116,8.075466,0,48.10397,0,0,0,0,0,0,973.999992,851618,0.371998,14035,three13298,0.0402862184397854,0.662797125483693
16257,4012,4565,1,1,1036.78479,20.476145,0,51.34759,0,0,0,0,0,0,0,834413,0.340998,9274,three13473,0.115684067380448,3.31398562741846
17164,3195,3654,1,1,1284.530273,40.50909,1,51.03672,0,0,0,0,0,0,0,825811,0.294499,10032,three13474,0.174589793638345,1
18074,2461,2747,1,1,978.986023,24.878204,1,50.7409,0,0,0,0,0,0,9740,834413,0.247999,10816,three13475,0.147227939545772,1
18986,1836,1835,1,1,637.407837,19.69236,1,50.46039,0,0,0,0,0,0,24350.000852,843015,0.201499,11621,three13476,0.158459603790796,1
19899,1412,924,1,1,503.976257,5.265699,1,50.16118,4870,2922,0,974,974,0,24350,823863,0.139499,12443,three13477,0.123217104484869,1
20814,1127,30,1,1,583.065369,7.258307,1,49.86017,1948,0,0,974,974,0,24350,851618,0.154999,13279,three13478,0.142783196497927,1
21730,991,711,0,1,843.393616,13.774711,1,49.57468,0,0,0,0,0,0,25323.999133,851618,0.170499,13943,three13479,0.0616705369416196,1
22647,835,523,1,1,836.648865,12.083482,1,49.28754,0,0,0,0,0,0,15583.999561,843015,0.170499,13912,three13480,0.136040706843711,1
23565,416,67,1,1,582.995789,17.332531,1,48.98116,0,0,0,0,0,0,973.999992,860220,0.232499,13943,three13481,0.295902803064,1
24485,94,700,0,1,500,0,1,48.69052,0,0,0,0,0,0,973.999992,851618,0.278999,14035,three13482,0.0989738689367852,1
26295,1622,1955,0,1,824.798828,12.897799,0,48.10397,0,0,0,0,0,0,0,843015,0.340998,14398,three13484,0.0760432253055408,0.662797125483693
27217,2339,2552,0,1,924.053894,11.203264,0,47.808,0,0,0,0,0,0,0,851618,0.356498,14664,three13485,0.0581476227918735,1.32559425096739
28139,2922,3025,0,1,865.114441,9.512993,0,47.52829,0,0,0,0,0,0,974,851618,0.371998,14868,three13486,0.0519955809783792,0.662797125483693
29061,3181,3498,0,1,786.539246,5.426445,0,47.22871,0,0,0,0,0,0,974,851618,0.371998,14955,three13487,0.0461309052152501,0.662797125483693
30907,4008,4445,0,1,736.175659,23.348989,0,46.64222,0,0,0,0,0,0,974,860220,0.371998,15296,three13489,0.0772660052120124,0.662797125483693
6217,5187,11532,1,1,1886.662964,31.308254,0,54.35068,0,0,0,0,0,0,4869.999756,817209,2.944986,5408,three13654,0.0143614127991493,0.662797125483693
13804,6913,7071,0,1,1293.579468,22.367495,0,51.34759,0,0,0,0,0,0,0,825811,0.371998,7978,three13663,0.031217505290639,1.32559425096739
14700,6064,6160,0,1,963,14.582156,0,51.03672,0,0,0,0,0,0,0,851618,0.371998,8550,three13664,0.0464626055431047,1.98839137645108
16473,4488,4371,1,1,866.86853,23.820341,1,50.46039,0,0,0,0,0,0,0,834413,0.340998,9859,three13666,0.160997686250125,1
17379,3776,3463,1,1,1017.75,16.157927,1,50.16118,0,0,0,0,0,0,0,817209,0.294499,10574,three13667,0.112063053601471,1
18285,3146,2554,1,1,928.294617,8.51502,1,49.86017,0,0,0,0,0,0,9740,817209,0.247999,11321,three13668,0.0885005722139413,1
19187,2617,1642,1,1,741.650024,13.912783,1,49.57468,0,0,0,0,0,0,13635.999754,860220,0.185999,12092,three13669,0.159120602369568,1
20091,2329,735,1,1,581,4.857533,1,49.28754,14610,1948,9740,2922,0,0,15584,796918,0.139499,12884,three13670,0.120048359282468,1
20997,2008,150,1,1,622.604492,13.049074,1,48.98116,1948,0,0,1948,0,0,15584,847722,0.108499,13694,three13671,0.18960171352533,1
21906,1920,1055,0,1,926.304016,26.867645,1,48.69052,0,0,0,0,0,0,14610.000215,843015,0.108499,14517,three13672,0.103328347655657,1
22816,1705,1210,0,1,1085.973511,17.23489,1,48.41591,0,0,0,0,0,0,4870,851618,0.123999,14839,three13673,0.0786700595199551,1
23728,1173,573,0,1,864.580566,35.173531,1,48.10397,4870,0,0,0,0,4870,974,817209,0.170499,14868,three13674,0.176323266152183,1
24641,402,42,0,1,582.726257,26.009256,1,47.808,0,0,0,0,0,0,974,834413,0.216999,14955,three13675,0.204928058996327,1
25526,391,648,0,1,514.936951,22.010323,0,47.52829,0,0,0,0,0,0,974,860220,0.263499,15098,three13676,0.201309314016935,1.98839137645108
27357,1674,1749,0,1,863.195007,7.805431,0,46.92721,974,0,0,0,0,974,0,860220,0.340998,15547,three13678,0.0696001214461618,0.662797125483693
