A128,A129,A130,A154,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,toPeru.within10km,distance,weights
16669,180,25259,1,0,1028.430298,9.041322,1,29220,2922,0,20454,5844,0,0,817209,8.234336,15767,two25971,1,0.855983702812964,1
16919,331,26185,1,0,1043.453735,5.970847,1,6818,0,0,6818,0,0,0,860220,6.974967,16591,two25972,1,0.895026961337415,1
17216,510,27111,1,0,1159.427002,19.454962,1,0,0,0,0,0,0,0,843015,5.667161,17051,two25973,1,0.969680955944016,1
17557,859,28038,1,0,1262.150024,21.981194,1,0,0,0,0,0,0,0,817209,4.79529,17425,two25974,1,0.977313478682269,1
17939,1336,28964,1,0,1353.831299,31.213285,1,0,0,0,0,0,0,0,825811,3.874982,17840,two25975,1,0.99336921987437,1
18361,1994,29891,1,0,1455.936646,19.823404,1,0,0,0,0,0,0,0,834413,2.760924,18292,two25976,1,0.987706996930713,1
18820,2567,30801,1,0,1980.888306,18.644321,1,0,0,0,0,0,0,0,774198,1.985928,18780,two25977,1,0.976871425941972,1
19312,3040,31666,1,0,1648.458496,25.851881,1,0,0,0,0,0,0,0,808606,0,19299,two25978,1,0.995074910352813,1
19833,3576,32240,1,0,1771.284668,28.34062,1,0,0,0,0,0,0,0,808606,0,19848,two25979,1,0.996651327545879,1
20382,3908,32188,1,0,2139.5,1.021719,1,0,0,0,0,0,0,0,782800,0,20425,two25980,1,0.933426621007798,1
20939,4215,32163,1,0,2161.631592,2.691726,1,0,0,0,0,0,0,0,800004,0,21027,two25981,1,0.947484157167125,1
16472,10221,13462,1,0,2657.654297,30.101068,1,2922,0,0,0,0,2922,6818,756993,4.601541,5641,two26055,1,0.64061534081326,1
17294,9640,14369,1,0,2293.215576,14.535199,1,1948,0,0,974,974,0,1948,834413,4.989039,6558,two26056,1,0.586388382240158,1
18126,8768,15279,1,0,1998.265991,10.210462,1,0,0,0,0,0,0,0,774198,4.553103,7477,two26057,1,0.43193165516535,1
17861,7910,16191,1,0,1822.616821,18.896629,1,0,0,0,0,0,0,0,834413,3.971856,7978,two26058,1,0.785825179133718,1
17615,7070,17105,1,0,1823.132812,7.714015,1,0,0,0,0,0,0,0,782800,3.971856,8550,two26059,1,0.481683224418075,1
17415,6233,18021,1,0,1703.184204,19.21549,1,0,0,0,0,0,0,0,825811,3.874982,9181,two26060,1,0.825681214309899,1
17263,5307,18938,1,0,1529.804199,7.466837,1,0,0,0,0,0,0,0,834413,4.892164,9859,two26061,1,0.682264910013323,1
17160,4383,19857,1,0,1412.33667,14.027789,1,0,0,0,0,0,0,0,825811,6.635906,10574,two26062,1,0.811375875621676,1
17107,3462,20776,1,0,1412.292969,12.413615,1,0,0,0,0,0,0,0,834413,8.137461,11321,two26063,1,0.811354799692852,1
17103,2547,21696,1,0,1361.212646,8.989391,1,0,0,0,0,0,0,0,834413,9.251518,12092,two26064,1,0.777426357319346,1
17148,1650,22617,1,0,1288.075684,25.282995,1,0,0,0,0,0,0,0,851618,9.735891,12884,two26065,1,0.953447829477393,1
17239,807,23509,1,0,1044.058716,8.165037,1,0,0,0,0,0,0,0,834413,9.057769,13694,two26066,1,0.823085738604425,1
17382,30,24432,1,0,1025.330078,26.854753,1,0,0,0,0,0,0,0,817209,7.992149,14517,two26067,1,0.960608933494504,1
17573,894,25355,1,0,1143.565186,10.300252,1,0,0,0,0,0,0,0,843015,6.974967,15352,two26068,1,0.903926965456655,1
17810,1243,26278,1,0,1115.469116,11.154661,1,0,0,0,0,0,0,0,834413,5.715598,16197,two26069,1,0.929608071152119,1
18092,1421,27202,1,0,1377.382568,32.787014,1,0,0,0,0,0,0,0,817209,4.553103,17051,two26070,1,0.988931694816091,1
18417,1690,28126,1,0,1475.367188,10.845773,1,0,0,0,0,0,0,0,817209,3.72967,17912,two26071,1,0.936859125957786,1
18782,2106,29051,1,0,1615.230957,34.657879,1,0,0,0,0,0,0,0,834413,2.906236,18665,two26072,1,0.994874709305344,1
19185,2651,29976,1,0,2012.846069,40.145622,1,0,0,0,0,0,0,0,774198,2.034365,19097,two26073,1,0.995240636435861,1
19625,3309,30901,1,0,1979.02417,21.719551,1,0,0,0,0,0,0,0,817209,0,19565,two26074,1,0.988714241800371,1
20097,3843,31827,1,0,1756.673462,24.767664,1,0,0,0,0,0,0,0,774198,0,20064,two26075,1,0.992885796877877,1
20601,4326,32753,1,0,2135.39624,4.029366,1,0,0,0,0,0,0,0,800004,0,20593,two26076,1,0.966168965600431,1
21130,4800,33117,1,0,2136.717773,3.212052,1,0,0,0,0,0,0,0,825811,0,21149,two26077,1,0.974916397456916,1
16906,9478,13703,1,0,2072.845215,30.043051,1,0,0,0,0,0,0,5844.000107,800004,5.667161,5865,two26151,1,0.789522673321866,1
17725,9371,14595,1,0,2199.754395,0.873119,1,0,0,0,0,0,0,1948,800004,6.39372,6221,two26152,1,0.253896745733718,1
18550,8472,15492,1,0,2055.2146,21.343616,1,0,0,0,0,0,0,0,791402,5.957784,6688,two26153,1,0.723370929487379,1
18753,7580,16392,1,0,1913.561035,30.865501,1,0,0,0,0,0,0,0,817209,5.134351,7243,two26154,1,0.904308341290293,1
18519,6699,17296,1,0,1828.416016,22.114594,1,974,0,974,0,0,0,0,808606,5.182788,7869,two26155,1,0.82069527550948,1
18329,5833,18202,1,0,1654.625,22.727098,1,0,0,0,0,0,0,0,817209,5.3281,8550,two26156,1,0.866648265479456,1
18185,4990,19111,1,0,1597.425293,2.941834,1,0,0,0,0,0,0,0,843015,6.151533,9274,two26157,1,0.601959332244015,1
18087,4172,20021,1,0,1454.558105,10.927039,1,0,0,0,0,0,0,0,834413,7.992149,10032,two26158,1,0.781292821359379,1
18037,3386,20933,1,0,1343.773193,10.168484,1,0,0,0,0,0,0,0,843015,9.92964,10816,two26159,1,0.811544622374694,1
18033,2490,21847,1,0,1286.708618,9.100606,1,0,0,0,0,0,0,1948,825811,10.898386,11621,two26160,1,0.778286905393578,1
18076,1560,22762,1,0,1348.156494,18.812653,1,0,0,0,0,0,0,1948,834413,10.656199,12443,two26161,1,0.902489344415722,1
18162,660,23649,1,0,1119.570312,17.473886,1,3896,3896,0,0,0,0,1948,843015,9.251518,13279,two26162,1,0.915887137808242,1
18297,268,24566,1,0,1056.025269,16.12879,1,0,0,0,0,0,0,1948,843015,7.992149,14126,two26163,1,0.921842567622822,1
18479,1176,25484,1,0,1197.046387,17.151155,1,0,0,0,0,0,0,1948,834413,6.587469,14983,two26164,1,0.943360766030615,1
18705,2095,26403,1,0,1253.213257,9.314264,1,0,0,0,0,0,0,0,834413,5.037476,15848,two26165,1,0.927352648700019,1
18973,2336,27322,1,0,1434.568604,21.001663,1,0,0,0,0,0,0,0,808606,3.874982,16720,two26166,1,0.971822757692929,1
19283,2542,28243,1,0,1567.719971,6.889279,1,0,0,0,0,0,0,0,808606,2.954673,17597,two26167,1,0.918412550802458,1
19632,2938,29164,1,0,1712.926514,21.886288,1,0,0,0,0,0,0,0,774198,1.937491,18479,two26168,1,0.975911098973295,1
20019,3378,30085,1,0,1994.038452,17.783676,1,0,0,0,0,0,0,0,774198,0,19366,two26169,1,0.968658160453264,1
20440,3966,31007,1,0,1875.946777,12.29618,1,0,0,0,0,0,0,0,774198,0,20256,two26170,1,0.966976386168888,1
20894,4624,31930,1,0,2035.767944,28.100311,1,0,0,0,0,0,0,0,782800,0,20842,two26171,1,0.994481481480067,1
21379,5114,32853,1,0,2118.882568,4.424582,1,0,0,0,0,0,0,0,817209,0,21352,two26172,1,0.974472366921444,1
16591,8172,12990,1,0,2598.268066,2.479948,1,0,0,0,0,0,0,7791.999756,780852,5.812472,4729,two26245,1,0.095285896382966,1
17375,8770,13920,1,0,2313.271484,22.79896,1,0,0,0,0,0,0,4870.000107,774198,7.26559,4994,two26246,1,0.575095393613961,1
18173,9189,14850,1,0,2000,0,1,0,0,0,0,0,0,1948,825811,8.621834,5408,two26247,1,0.34808412827578,1
18984,8270,15755,1,0,2058.892822,7.443784,1,974,0,0,974,0,0,0,800004,8.137461,5938,two26248,1,0.474971700853976,1
19649,7354,16643,1,0,1979.004639,15.787444,1,0,0,0,0,0,0,0,800004,6.781218,6558,two26249,1,0.682412962742635,1
19426,6443,17534,1,0,1825.264038,15.230503,1,0,0,0,0,0,0,0,825811,6.829655,7243,two26250,1,0.755678741858533,1
19245,5537,18428,1,0,1715.696655,14.813567,1,0,0,0,0,0,0,0,817209,7.120279,7978,two26251,1,0.762242692495189,1
19107,4640,19326,1,0,1598.7052,9.644942,1,0,0,0,0,0,0,0,825811,7.701526,8749,two26252,1,0.715166289198243,1
19014,3760,20227,1,0,1492.075562,10.801291,1,0,0,0,0,0,0,0,843015,9.687454,9548,two26253,1,0.79106092405693,1
18966,2911,21130,1,0,1393.718262,8.730795,1,0,0,0,0,0,0,0,834413,12.254629,10369,two26254,1,0.771655178626235,1
18963,2105,22036,1,0,1246.807129,9.317969,1,0,0,0,0,0,0,1948,825811,13.078063,11206,two26255,1,0.789438146304728,1
19003,1323,22943,1,0,1203.611816,8.076237,1,0,0,0,0,0,0,1947.999985,825811,12.157755,12057,two26256,1,0.787734267109257,1
19086,563,23823,1,0,1169.278442,5.108385,1,0,0,0,0,0,0,1947.999985,843015,10.753074,12918,two26257,1,0.781914249891199,1
19214,295,24734,1,0,1204.228394,12.678759,1,0,0,0,0,0,0,1947.999985,843015,9.154644,13787,two26258,1,0.892966447019264,1
19387,1194,25646,1,0,1554.321533,37.692616,1,0,0,0,0,0,0,1948,834413,6.829655,14664,two26259,1,0.989019093182285,1
19603,2113,26559,1,0,1742.168945,26.427563,1,0,0,0,0,0,0,0,825811,4.746852,15547,two26260,1,0.976727096247531,1
19859,3039,27474,1,0,1824.876099,53.782207,1,0,0,0,0,0,0,0,800004,3.535921,16434,two26261,1,0.998326192145219,1
20156,3434,28389,1,0,1987.859497,6.392057,1,0,0,0,0,0,0,0,825811,0,17326,two26262,1,0.920176454223873,1
20490,3770,29305,1,0,1810.295898,11.212743,1,0,0,0,0,0,0,0,774198,0,18222,two26263,1,0.946511881836157,1
20860,4185,30223,1,0,1918.603394,6.031031,1,0,0,0,0,0,0,0,774198,0,19120,two26264,1,0.933183542094364,1
21265,4674,31141,1,0,2046.315186,6.747467,1,0,0,0,0,0,0,0,843015,0,20021,two26265,1,0.972025828768464,1
21702,5282,32059,1,0,2037.839233,9.368707,1,0,0,0,0,0,0,0,817209,0,20924,two26266,1,0.980708491088308,1
17120,7456,12990,1,0,2444.162354,22.767254,1,2922,0,0,1948,974,0,5843.999756,524734,6.781218,3824,two26338,1,0.0740739325281788,1
17881,8107,13920,1,0,2400.073975,0.43441,1,0,0,0,0,0,0,4870.000107,653767,8.524959,4147,two26339,1,0.0505094097886636,1
18657,8808,14850,1,0,2155.070312,30.705227,1,0,0,0,0,0,0,1948,817209,10.46245,4637,two26340,1,0.880842264495655,1
19448,8139,15780,1,0,1953.567993,16.71139,1,0,0,0,0,0,0,0,817209,10.849948,5246,two26341,1,0.739507514933874,1
20249,7232,16710,1,0,1896.640503,28.180948,1,0,0,0,0,0,0,0,817209,9.639017,5938,two26342,1,0.898737978866995,1
20334,6307,17640,1,0,1793,13.056948,1,0,0,0,0,0,0,0,817209,9.639017,6688,two26343,1,0.718376167680016,1
20161,5384,18570,1,0,1642.400024,10.343748,1,0,0,0,0,0,0,0,834413,9.784328,7477,two26344,1,0.735520044363553,1
20030,4459,19500,1,0,1401.261719,5.021111,1,0,0,0,0,0,0,0,825811,9.639017,8295,two26345,1,0.669118714731888,1
19942,3535,20430,1,0,1393.296875,11.725031,1,0,0,0,0,0,0,0,834413,11.140572,9134,two26346,1,0.812741226249719,1
19896,2613,21360,1,0,1295.010132,14.2142,1,0,0,0,0,0,0,0,843015,13.610873,9989,two26347,1,0.871539418510046,1
19893,1702,22262,1,0,1246.57605,6.550762,1,0,0,0,0,0,0,1948,851618,13.853059,10855,two26348,1,0.786964981558759,1
19931,831,23160,1,0,1198.6875,3.734926,1,0,0,0,0,0,0,1947.999985,843015,12.642127,11731,two26349,1,0.741266428674675,1
20010,67,24032,1,0,1200,0,1,18506,0,974,4870,3896,8766,3895.999985,823863,11.52807,12615,two26350,1,0.629960162177421,1
20133,690,24935,1,0,1223.410156,13.687087,1,3896,0,0,0,0,3896,1947.999985,825811,9.784328,13504,two26351,1,0.901570743061442,1
20298,1477,25840,1,0,1494.476562,29.857677,1,0,0,0,0,0,0,1948,851618,6.781218,14398,two26352,1,0.98390882380779,1
20503,2333,26747,1,0,1786.394653,18.205776,1,0,0,0,0,0,0,0,834413,4.310917,15296,two26353,1,0.958504201429408,1
20749,3223,27655,1,0,1998.949463,2.585096,1,0,0,0,0,0,0,0,774198,0,16197,two26354,1,0.805022172524793,1
21033,4125,28565,1,0,1972,26.443644,1,0,0,0,0,0,0,0,774198,0,17101,two26355,1,0.98299661846012,1
21353,4613,29476,1,0,1961.040527,1.418188,1,0,0,0,0,0,0,0,825811,0,18008,two26356,1,0.928070560206082,1
21709,5017,30388,1,0,1888.680908,5.71982,1,0,0,0,0,0,0,0,808606,0,18916,two26357,1,0.959785025586214,1
17682,6792,13002,1,0,2396.78833,19.542543,0,0,0,0,0,0,0,5844,774198,6.539031,2932,two26429,1,0.3452575141494,0.310344827586207
18420,7501,13931,1,0,2189.074219,10.696005,1,0,0,0,0,0,0,4870,756993,8.379648,3344,two26430,1,0.274703502660746,1
19174,8254,14860,1,0,2079.087891,32.387737,1,0,0,0,0,0,0,1948,774198,10.849948,3934,two26431,1,0.856343057671374,1
19944,7846,15790,1,0,2046.647095,12.441053,1,0,0,0,0,0,0,0,834413,12.06088,4637,two26432,1,0.675515965924304,1
20698,6954,16719,1,0,1957.61145,18.345839,1,0,0,0,0,0,0,0,817209,11.237446,5408,two26433,1,0.77408101482057,1
21245,6072,17649,1,0,1794.685547,9.760983,1,0,0,0,0,0,0,0,825811,11.334321,6221,two26434,1,0.666341334671974,1
21079,5200,18578,1,0,1565.393188,15.401183,1,0,0,0,0,0,0,0,834413,11.189009,7063,two26435,1,0.822336726129112,1
20954,4329,19508,1,0,1400.159302,1.670437,1,0,0,0,0,0,0,0,843015,10.268701,7924,two26436,1,0.631326583052005,1
20869,3449,20437,1,0,1340.590698,8.744773,1,0,0,0,0,0,0,0,825811,11.189009,8798,two26437,1,0.759453766381934,1
20826,2522,21367,1,0,1217.470459,10.970489,1,0,0,0,0,0,0,0,834413,13.223375,9683,two26438,1,0.829815941499779,1
20823,1594,22297,1,0,1200,0,1,0,0,0,0,0,0,1948,834413,12.787439,10574,two26439,1,0.639731045633807,1
20859,670,23226,1,0,1200,0,1,0,0,0,0,0,0,1947.999985,834413,11.431196,11472,two26440,1,0.649132196183993,1
20934,210,24126,1,0,1200,0,0,3896,0,0,0,0,3896,1947.999985,851618,10.559325,12374,two26441,1,0.710517086720753,6.82758620689655
21052,1135,25056,1,0,1200,0,1,0,0,0,0,0,0,1947.999985,834413,8.960895,13279,two26442,1,0.765781500739366,1
21210,1972,25986,1,0,1388.3479,17.37904,1,0,0,0,0,0,0,1948,834413,6.151533,14187,two26443,1,0.95476429174011,1
21407,2754,26916,1,0,1653.049561,20.841085,1,0,0,0,0,0,0,0,817209,3.923419,15098,two26444,1,0.970049690500198,1
21642,3555,27845,1,0,1996.965088,1.083357,1,0,0,0,0,0,0,0,774198,0,16010,two26445,1,0.804887162397112,1
21914,4401,28770,1,0,1985.909058,24.679644,1,0,0,0,0,0,0,0,774198,0,16924,two26446,1,0.982241398033114,1
22222,5274,29674,1,0,1969.870728,1.025888,1,0,0,0,0,0,0,0,774198,0,17840,two26447,1,0.906227552217431,1
18644,7771,14925,1,0,2159.530762,15.58075,1,0,0,0,0,0,0,0,774198,8.960895,3344,two26519,1,0.560936219874534,1
19404,7639,15851,1,0,1998.542847,18.072134,1,0,0,0,0,0,0,0,808606,10.317138,4147,two26520,1,0.751994392821198,1
20179,6724,16777,1,0,1798.833374,3.680635,1,0,0,0,0,0,0,0,817209,10.026515,4994,two26521,1,0.510302898498903,1
20966,5814,17703,1,0,1797.204224,4.09446,1,0,0,0,0,0,0,0,843015,10.171827,5865,two26522,1,0.582642572400131,1
21765,4911,18630,1,0,1800.01416,0.38738,1,0,0,0,0,0,0,0,834413,10.220264,6752,two26523,1,0.484976864668743,1
21878,4014,19557,1,0,1625.91394,17.927465,1,0,0,0,0,0,0,0,808606,9.590579,7648,two26524,1,0.818041376217264,1
21797,3132,20484,1,0,1473.003174,11.809991,1,0,0,0,0,0,0,0,834413,10.559325,8550,two26525,1,0.793942383734136,1
21755,2261,21412,1,0,1322.386475,10.37859,1,0,0,0,0,0,0,0,834413,11.964006,9458,two26526,1,0.801929624230632,1
21752,1394,22340,1,0,1199.910278,1.203995,1,0,0,0,0,0,0,1948,834413,11.140572,10369,two26527,1,0.655106261089057,1
22123,2135,26023,1,0,1436.4552,16.902996,0,0,0,0,0,0,0,1948,825811,5.570286,14035,two26531,1,0.94909937735479,6.51724137931035
22800,4826,28809,1,0,1990,19.290047,1,0,0,0,0,0,0,0,774198,0,16797,two26534,1,0.973540860558087,1
18113,7375,15047,1,0,2055,16.573803,0,0,0,0,0,0,0,0,782800,6.635906,2932,two26605,1,0.625109672212307,2.17241379310345
18895,7526,15966,1,0,1916.393677,22.032173,1,0,0,0,0,0,0,0,791402,7.992149,3824,two26606,1,0.810129942247275,1
19690,6600,16885,1,0,1785.650513,17.332191,1,0,0,0,0,0,0,0,817209,8.185899,4729,two26607,1,0.796007606340017,1
20496,5675,17806,1,0,1657.75,15.23302,1,0,0,0,0,0,0,0,843015,8.476522,5641,two26608,1,0.818929719154196,1
21312,4751,18728,1,0,1682.16272,15.052116,1,0,0,0,0,0,0,0,843015,8.379648,6558,two26609,1,0.815666269277825,1
22137,3826,19650,1,0,1634.673218,10.924521,1,0,0,0,0,0,0,0,825811,7.749963,7477,two26610,1,0.731605293911693,1
22725,2902,20574,1,0,1501.351562,8.183377,1,0,0,0,0,0,0,0,834413,8.379648,8398,two26611,1,0.721841190374193,1
23688,5037,28872,1,0,1992,14.931417,1,0,0,0,0,0,0,0,774198,0,16720,two26620,1,0.96269509522406,1
18419,7500,16133,1,0,1864.886353,15.570541,0,0,0,0,0,0,0,0,800004,0,3709,two26692,1,0.736172138414097,0.310344827586207
19233,6571,17044,1,0,1639.063965,17.959209,0,0,0,0,0,0,0,0,791402,6.587469,4637,two26693,1,0.798802047251387,8.37931034482759
20057,5641,17957,1,0,1568.099976,11.291934,0,0,0,0,0,0,0,0,817209,6.974967,5564,two26694,1,0.74215669896621,14.8965517241379
28948,4629,32337,0,0,2000,0,0,0,0,0,0,0,0,0,756993,1.162494,19827,two27013,1,0.00845687646754178,0.310344827586207
12553,8677,9577,0,0,2512.182373,13.676023,0,0,0,0,0,0,0,973.999992,662369,1.840616,7869,two27848,0,4.52243234894282e-06,0.310344827586207
8056,560,16222,1,0,1064.768311,20.926176,0,0,0,0,0,0,0,974,817209,0.449498,8749,three1451,0,0.239574200153445,0.310344827586207
6201,523,14466,1,0,1103.973877,23.512592,0,1948,0,0,1948,0,0,10714,834413,0.309999,7648,three1453,0,0.168870714805786,0.310344827586207
9071,189,16656,1,0,1102.973145,22.626245,0,0,0,0,0,0,0,0,817209,0.402998,7869,three1589,0,0.301424040269128,0.620689655172414
10159,445,17425,1,0,1153.58374,7.895838,0,0,0,0,0,0,0,0,825811,0.511498,7978,three1655,0,0.135098448536604,0.310344827586207
7466,2257,14663,1,0,1342.359497,13.719164,0,0,0,0,0,0,0,973.999992,817209,0.371998,5938,three1658,0,0.130217650708669,0.310344827586207
11266,228,17675,1,0,1465.539551,28.13348,0,0,0,0,0,0,0,0,817209,0.557997,8295,three1722,0,0.415730353685343,1.24137931034483
11566,1092,17503,1,0,1816.979736,33.747799,0,974,0,0,974,0,0,0,817209,0.511498,7924,three1791,0,0.515738164496647,0.310344827586207
10594,4809,15587,1,0,1443.747314,16.503481,0,0,0,0,0,0,0,6818,817209,0.402998,4637,three1997,0,0.278155241559825,0.620689655172414
10924,5172,16866,0,0,1489.237793,7.146507,0,0,0,0,0,0,0,3896.000107,782800,0.759496,5865,three2132,0,0.000148542057352378,0.310344827586207
2589,7996,10538,1,0,1299.233765,19.563429,0,0,0,0,0,0,0,22401.999133,817209,0,3709,three3221,0,0.128374131770521,0.310344827586207
8040,4606,16118,1,0,1544.92334,25.65715,0,0,0,0,0,0,0,0,817209,0.093,9321,three3298,0,0.429026204858546,0.620689655172414
7110,5408,15188,1,0,1531.18396,12.308936,0,0,0,0,0,0,0,0,834413,0.0775,8398,three3299,0,0.199651806857032,0.310344827586207
8266,5138,14768,1,0,1621.136963,30.512688,0,974,974,0,0,0,0,0,817209,0.433998,9683,three3467,0,0.412631355517733,0.620689655172414
5820,5880,12731,1,0,1340.524292,13.352295,0,974,0,0,0,974,0,5844.000107,844800,1.534493,12199,three6814,0,0.0762038140592144,0.310344827586207
9191,4381,11948,1,0,1432.254272,27.654274,0,0,0,0,0,0,0,0,834413,1.689492,11206,three6966,0,0.143804033101011,0.310344827586207
7705,4117,15579,1,0,1261.493896,24.976841,0,0,0,0,0,0,0,2922,817209,0.852496,12057,three7266,0,0.298141526224563,0.620689655172414
8935,4743,15938,1,0,1336.070312,16.75445,0,0,0,0,0,0,0,0,817209,1.100495,13279,three7422,0,0.183702349892444,0.310344827586207
8372,3453,16203,1,0,1278.717407,21.42882,0,0,0,0,0,0,0,0,843015,0.480498,12884,three7577,0,0.288302128356672,0.620689655172414
7246,6423,8196,1,0,1329.083984,29.565285,0,0,0,0,0,0,0,0,825811,1.332994,10816,three10434,0,0.0764407921784278,0.310344827586207
33703,4413,15797,1,0,744.658569,15.224527,0,0,0,0,0,0,0,974,843015,0.371998,7477,three11327,0,0.21205070777797,0.310344827586207
45394,2952,6485,1,0,272.936096,12.529709,0,0,0,0,0,0,0,26298,860220,0.371998,12984,three12784,0,0.00104503346777865,0.310344827586207
2436,1701,11743,1,0,964.963867,24.105843,0,1948,974,0,0,0,974,11688,842041,1.162494,6688,three22787,0,0.126328923880888,1.86206896551724
1866,960,11424,1,0,589.694885,22.459696,0,0,0,0,0,0,0,14609.999754,834413,0.867996,6558,three22880,0,0.09892399315376,0.620689655172414
1604,789,12214,1,0,539.807251,38.190907,0,0,0,0,0,0,0,8765.999756,850644,1.115995,7243,three22881,0,0.45014774100687,0.620689655172414
1542,626,11975,1,0,603.512878,37.421223,0,974,0,0,0,974,0,10713.999561,851618,1.193494,7978,three22882,0,0.357242296911718,0.620689655172414
1963,600,11120,1,0,614.090576,35.638546,0,974,0,974,0,0,0,10713.999666,825811,1.177994,8749,three22883,0,0.192998931037953,0.620689655172414
4571,7852,12048,1,0,1813.064575,27.729181,0,0,0,0,0,0,0,6818.000152,781826,2.836486,13116,three23876,0,0.11760971216326,0.931034482758621
17682,6792,13002,1,0,2396.78833,19.542543,0,0,0,0,0,0,0,0,774198,1.565493,2932,three26429,1,0.383557716325955,0.310344827586207
22123,2135,26023,1,0,1436.4552,16.902996,0,0,0,0,0,0,0,1948,825811,1.673992,11283,three26531,1,0.96235986741828,7.13793103448276
18113,7375,15047,1,0,2055,16.573803,0,0,0,0,0,0,0,0,782800,0.480498,2932,three26605,1,0.618562784917871,0.620689655172414
18419,7500,16133,1,0,1864.886353,15.570541,0,0,0,0,0,0,0,0,800004,0,3709,three26692,1,0.736172138414097,0.620689655172414
15064,7512,11791,0,0,2400,0,0,0,0,0,0,0,0,0,817209,3.099985,9989,three27018,0,7.33247173824118e-06,0.310344827586207
4050,1070,10476,0,0,926.269348,9.568634,0,38960,2922,9740,0,17532,8766,3896.000107,834413,2.228114,9274,four783,0,1.3415886521897e-05,0.310344827586207
6201,523,14466,1,0,1103.973877,23.512592,0,1948,0,1948,0,0,0,973.999992,834413,0.435935,7648,four1453,0,0.217585112986453,0.620689655172414
7466,2257,14663,1,0,1342.359497,13.719164,0,0,0,0,0,0,0,6818,817209,0.242186,8398,four1658,0,0.0842825769202739,0.310344827586207
11566,1092,17503,1,0,1816.979736,33.747799,0,974,0,974,0,0,0,0,817209,1.404681,12374,four1791,0,0.384157530859455,1.24137931034483
10032,4100,15481,1,0,1348.723999,12.721349,0,0,0,0,0,0,0,0,817209,0.629685,10369,four1929,0,0.132723215778472,0.310344827586207
10594,4809,15587,1,0,1443.747314,16.503481,0,0,0,0,0,0,0,0,817209,0.823434,10816,four1997,0,0.185309056660854,0.310344827586207
1812,1930,12325,1,0,1255.995117,19.483376,0,0,0,0,0,0,0,3896.000107,816235,0,6688,four2545,0,0.0940220034281101,0.310344827586207
3774,6759,11539,1,0,1277.058716,21.576075,0,0,0,0,0,0,0,3896.000053,817209,0,6558,four3138,0,0.199474311440001,0.310344827586207
8040,4606,16118,1,0,1544.92334,25.65715,0,0,0,0,0,0,0,0,817209,0.242186,11472,four3298,0,0.366870949296784,0.620689655172414
8266,5138,14768,1,0,1621.136963,30.512688,0,0,0,0,0,0,0,0,817209,1.210932,12057,four3467,0,0.345901098603745,0.620689655172414
7194,6183,11779,1,0,1432.038208,23.951376,0,6818,0,974,0,5844,0,4870.000053,825811,5.085913,11321,four6816,0,0.123912950330514,0.620689655172414
9191,4381,11948,1,0,1432.254272,27.654274,0,0,0,0,0,0,0,0,834413,6.248408,11206,four6966,0,0.14636157206478,0.310344827586207
8595,5974,14694,1,0,1657.51355,22.600452,0,0,0,0,0,0,0,0,825811,6.19997,14157,four7268,0,0.196810908024131,0.310344827586207
8935,4743,15938,1,0,1336.070312,16.75445,0,0,0,0,0,0,0,0,817209,3.632795,15436,four7422,0,0.149154378238182,0.310344827586207
9284,4266,16773,1,0,1420.216553,20.919376,0,0,0,0,0,0,0,0,817209,2.13124,15848,four7578,0,0.21857622656159,0.620689655172414
10187,5119,16396,1,0,1597.357788,18.208549,0,0,0,0,0,0,0,0,817209,3.342172,15767,four7579,0,0.163090619691097,0.310344827586207
7717,6967,9095,1,0,1414.510742,30.64694,0,0,0,0,0,0,0,0,800004,5.618723,11283,four10435,0,0.0932594429504569,0.620689655172414
41472,1203,7816,1,0,370.262665,7.956239,0,0,0,0,0,0,0,7792,850644,0.920308,9989,four10828,0,0.00201439858777578,0.310344827586207
4301,4560,11760,0,0,1406.602661,34.646114,0,0,0,0,0,0,0,31168.000636,799030,2.857799,5408,four11615,0,0.000157644081854956,0.310344827586207
45793,3428,5606,1,0,330.531921,9.167997,0,0,0,0,0,0,0,9740,860220,0.968745,13017,four12785,0,0.000973233032742275,0.931034482758621
44552,2359,6792,1,0,273.782898,5.36139,0,0,0,0,0,0,0,0,860220,0.871871,13912,four12965,0,0.00115097244394365,0.620689655172414
3166,5499,8069,1,0,1799.897339,0.818404,0,974,0,0,0,0,974,46752,782800,5.715598,8295,four22398,0,0.000783968517449739,0.310344827586207
4210,4305,9445,1,0,1447.324219,22.705528,0,0,0,0,0,0,0,2922.000107,825811,6.151533,10369,four22498,0,0.0431665573293232,0.310344827586207
2148,3699,9853,1,0,1312.994385,27.312323,0,5844,0,0,974,0,4870,974,817209,3.19686,9274,four22593,0,0.0857683935030538,0.620689655172414
2543,2618,10966,1,0,1010.60144,13.946513,0,7792,0,0,0,0,7792,3896,816235,2.712487,10574,four22691,0,0.0308771092588955,0.620689655172414
597,2173,10141,1,0,1074.759644,32.709473,0,1948,0,974,0,0,974,8766.000053,781826,1.162494,9859,four22785,0,0.0761365553636755,0.310344827586207
1510,1865,10939,1,0,959.190613,16.962667,0,0,0,0,0,0,0,1948.000053,817209,1.840616,10493,four22786,0,0.0395606433506806,0.620689655172414
