A128,A129,A130,A154,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights,x,y,long,lat
4592,4980,3379,1,1,636.7161255,18.6175728,0,0,0,0,0,0,0,0,860220,1.88905350368494,20739,two22241,0.613810594676775,1.43946932006634,837365,9670203,-77.965529015262,-2.97954226932192
12154,4863,917,1,1,1172.7681885,22.2118111,0,0,0,0,0,0,0,974,817209,1.69530442638392,6688,two22424,0.0888301928765872,0.719734660033168,820671,9668348,-78.1155158394192,-2.99670818640638
2770,4071,2790,1,0,437.6273193,3.1785955,0,974,0,0,0,0,974,0,843015,1.30780627178188,20256,two22441,0.152777983681062,0.719734660033168,836438,9668348,-77.9738175721082,-2.99632372504542
60,300,182,1,0,262.599823,2.1735079,0,20454,10714,0,8766,974,0,8765.9995652,507529,2.08280258098596,26768,two22546,0.0878755154191536,0.719734660033168,842930,9667421,-77.9154531041969,-3.00453881810763
6768,2701,313,1,0,727.9611206,19.963974,0,6818,6818,0,0,0,0,14609.9997559,848696,1.25936900245663,7648,two22613,0.0360507680365684,0.719734660033168,815106,9666493,-78.16548801591,-3.01360077458041
1332,1647,1209,1,0,457.8418274,17.7580776,0,8766,0,0,0,7792,974,7792.0001068,860220,1.69530442638392,19499,two22731,0.213659240238874,1.43946932006634,834583,9665566,-77.9904179951089,-3.02150788372339
1080,174,1434,0,0,247.8777771,0.9952708,0,0,0,0,0,0,0,10713.9995652,851618,2.22811438896172,25518,two22738,0.121282716118695,0.719734660033168,841075,9665566,-77.9320747902251,-3.02134375984252
8245,1394,1243,1,0,608.9304199,24.4794292,0,1948,1948,0,0,0,0,21427.9997559,857298,1.16249446380611,9321,two22807,0.0419913414504239,0.719734660033168,816033,9664638,-78.1571081796661,-3.03034008221516
2803,2131,362,1,0,348.6222534,4.2615485,0,16558,0,7792,0,8766,0,20454.0008545,860220,3.14842250614156,16720,two22823,0.0793597464035513,1.43946932006634,830873,9664638,-78.0237355130598,-3.02997983774324
12111,5298,9891,0,0,939.1680908,15.9101801,0,0,0,0,0,0,0,0,834413,3.77810700736987,18479,two23630,0.00394107144434445,0.719734660033168,822525,9656291,-78.0985521753048,-3.10560574418762
6462,2375,6653,0,0,733.083313,28.6137505,0,0,0,0,0,0,0,3896,843015,0,24921,two23643,0.0732853303526526,0.719734660033168,834583,9656291,-77.9901837859576,-3.10530103621411
6669,4707,3262,1,0,1741.8970947,18.9972515,0,974,0,974,0,0,0,1947.9999847,782800,4.64997785522446,7243,two26921,0.00108585813320692,0.719734660033168,784499,9622902,-78.4396335070269,-3.40826396652139
6450,4582,7603,0,1,1187.0072021,17.1496258,0,0,0,0,0,0,0,974,817209,0.40299808078612,4637,three199,0.02319737390078,0.719734660033168,819743,9831585,-78.1267542812561,-1.52177229566639
8281,5107,8311,0,1,1504.0410156,14.2981167,0,0,0,0,0,0,0,1948.0000534,817209,0.914495644860811,6221,three232,0.00775319223530845,0.719734660033168,816961,9830658,-78.1517257286683,-1.53018637346053
10377,3099,9745,0,1,1689.1674805,23.7295513,0,0,0,0,0,0,0,1948,808606,1.16249446380611,9181,three265,0.00523522765283555,0.719734660033168,813251,9829730,-78.1850257156023,-1.5386116059926
5387,4769,10397,0,1,1102.7355957,22.355072,0,0,0,0,0,0,0,0,817209,0.511497564074691,7648,three312,0.0332250881507163,0.719734660033168,821598,9828803,-78.1100658313655,-1.54689110154529
9172,1853,9387,1,0,1000.5921021,16.0796413,0,0,0,0,0,0,0,27272,817209,0.20149904039306,14157,three3773,0.00461680208188795,2.1592039800995,857770,9778719,-77.7845654875231,-1.99882362160556
13729,1636,5035,1,0,837.28125,24.3497543,0,0,0,0,0,0,0,4870,834413,0.340998376049794,14035,three3949,0.0254576586479388,0.719734660033168,862407,9776864,-77.7428988751898,-2.01549592751013
10816,948,10072,1,1,851.5861816,14.8689451,0,0,0,0,0,0,0,3895.9999085,834413,0.247998818945305,11321,three4030,0.0738283603369881,0.719734660033168,856842,9775936,-77.7928432468732,-2.02397363637848
13702,2142,4658,1,0,807.3551025,18.6221409,0,0,0,0,0,0,0,3896,860220,0.356498302233875,13116,three4036,0.0254093919630947,1.43946932006634,862407,9775936,-77.742882174786,-2.02387338440566
14340,1425,3789,1,0,682.9718018,3.5870397,0,0,0,0,0,0,0,13636.0002136,860220,0.340998376049794,13017,three4037,0.0149539229065436,0.719734660033168,863335,9775936,-77.7345555713596,-2.02385652573008
9061,742,9060,1,1,841.333313,7.438611,0,0,0,0,0,0,0,5844.0000534,851618,0.371998228417957,9548,three4117,0.0633451352641244,0.719734660033168,854987,9775009,-77.8094810580186,-2.03238471898551
11258,1565,7192,1,1,927.4060669,28.7853622,0,0,0,0,0,0,0,2922,825811,0.263498745129386,12477,three4122,0.157062224679326,0.719734660033168,859625,9775009,-77.7678457590959,-2.03230136761937
13694,2036,3526,1,0,724.5682983,10.423357,0,0,0,0,0,0,0,13635.9996643,859246,0.356498302233875,12092,three4126,0.0180764805771225,0.719734660033168,863335,9775009,-77.7345387588555,-2.03223391177955
14392,1431,2612,1,0,691.1619263,6.50562,0,9740,0,0,0,0,9740,28246.0002441,849670,0.340998376049794,12057,three4127,0.0108995819678644,0.719734660033168,864262,9775009,-77.7262121823371,-2.03221694023067
10506,1939,7179,1,1,1199.6164551,31.9155655,0,0,0,0,0,0,0,2922,834413,0.309998523681631,11877,three4214,0.101166183958523,0.719734660033168,859625,9774081,-77.7678290484572,-2.04067903095298
12380,3351,4424,1,1,866.6135864,15.3351879,0,0,0,0,0,0,0,2922,834413,0.371998228417957,11283,three4217,0.150118819996838,0.719734660033168,862407,9774081,-77.7428485657319,-2.04062829517295
8684,1350,7676,1,1,751.6640015,3.7504327,0,0,0,0,0,0,0,7791.9997559,860220,0.356498302233875,9859,three4307,0.087178876127059,2.1592039800995,857770,9773154,-77.78446635491,-2.04909043912147
6758,5067,13589,1,1,1636.8648682,20.2919903,0,0,0,0,0,0,0,0,800004,1.02299512814938,10369,three4360,0.0105003168944051,0.719734660033168,815106,9772226,-78.1675683620504,-2.05819943168701
5348,4292,11748,1,1,1800.4669189,24.160017,0,0,0,0,0,0,0,0,782800,0.929995571044892,9548,three4362,0.00985356150002996,0.719734660033168,816961,9772226,-78.1509082420283,-2.0581695603304
8473,2028,7142,1,1,841.8764038,12.8043137,0,0,0,0,0,0,0,4870,860220,0.371998228417957,10032,three4407,0.119986903117668,0.719734660033168,858697,9772226,-77.7761224723688,-2.05745131833175
11212,3179,4937,1,1,872.5631714,8.8535051,0,0,0,0,0,0,0,3896.0001068,834413,0.371998228417957,9458,three4411,0.101153474293848,0.719734660033168,862407,9772226,-77.7428146790039,-2.05738320188079
14409,2875,2222,1,0,658.7910156,16.3585129,0,974,974,0,0,0,0,13636,856324,0.356498302233875,9458,three4415,0.0250904739067115,0.719734660033168,866117,9772226,-77.7095079963914,-2.05731438833844
11088,1889,5085,1,1,624.9605713,5.9759731,0,4870,974,0,0,974,2922,4869.9999695,850644,0.371998228417957,7477,three4618,0.131848104719963,0.719734660033168,863335,9770371,-77.7344536523988,-2.07412082677287
8421,1425,3531,1,1,879.2929077,13.0842476,0,0,0,0,0,0,0,12662.0002136,834413,0.356498302233875,5408,three4946,0.0879152875260243,0.719734660033168,861480,9767589,-77.7510558106529,-2.09928789347214
3718,308,1299,1,1,676.4450073,24.7053242,0,11688,5844,1948,974,0,2922,14610.0002136,845774,0.20149904039306,6492,three5056,0.340001338050555,0.719734660033168,856842,9766661,-77.7926750339263,-2.10775230255789
7378,1800,2415,1,1,810.6913452,26.9808655,0,0,0,0,0,0,0,6818,851618,0.309998523681631,5246,three5060,0.246189373055858,0.719734660033168,860552,9766661,-77.7593656372172,-2.10768287761637
8272,1884,2666,1,1,781.1664429,27.7237415,0,0,0,0,0,0,0,19479.9997559,834413,0.340998376049794,4637,three5061,0.162966903154639,1.43946932006634,861480,9766661,-77.7510384602968,-2.10766540978328
5670,3330,3944,1,1,974.4116821,25.798254,0,0,0,0,0,0,0,0,817209,0.480497711706528,7063,three5832,0.195821254637266,0.719734660033168,856842,9761096,-77.7925708243945,-2.15801945242294
5892,4118,10251,0,1,1960.8931885,20.3773651,0,0,0,0,0,0,0,0,782800,0.914495644860811,10032,three5915,0.00340150553426153,0.719734660033168,806758,9760169,-78.2423495531552,-2.1672887368498
8958,2535,4957,1,1,1083.5910645,24.6514187,0,0,0,0,0,0,0,1947.9999924,842041,0.108499483288571,5938,three6112,0.107169511983298,0.719734660033168,859625,9759242,-77.7675523081989,-2.17472150372582
6158,5346,7153,1,1,1668.8081055,13.7869081,0,0,0,0,0,0,0,1948,774198,1.30199379946285,7243,three6248,0.0119860663372679,0.719734660033168,854987,9758314,-77.8091737188932,-2.18318869090776
9000,3699,6107,1,1,1167.7591553,33.7432556,0,0,0,0,0,0,0,973.9999924,817209,0.185999114208978,7243,three6252,0.112398433997544,0.719734660033168,858697,9758314,-77.7758621476165,-2.18311715008556
7458,6046,7776,1,1,1735.7901611,13.0688658,0,0,0,0,0,0,0,1947.9999847,817209,1.03849505433346,8550,three6392,0.0122378927062017,0.719734660033168,855915,9757387,-77.8008279568871,-2.19154879504073
9740,4572,7001,1,1,1399.817749,18.6710663,0,0,0,0,0,0,0,974,834413,0.170499188024897,7869,three6395,0.0379043419601059,0.719734660033168,858697,9757387,-77.775844242761,-2.19149486369604
8049,5978,8670,1,1,1442.8133545,25.5309296,0,0,0,0,0,0,0,2921.9999847,816235,0.852495940124485,9274,three6537,0.0363203993318473,0.719734660033168,855915,9756459,-77.8008101219812,-2.19992671392903
11557,6198,8501,1,1,955.227356,9.7968369,0,0,0,0,0,0,0,0,860220,0.061999704736326,8749,three6687,0.0770999403880644,0.719734660033168,859625,9755532,-77.7674803667268,-2.20823207941354
15267,5815,8436,1,1,669.1655273,11.7012939,0,0,0,0,0,0,0,31167.9995652,851618,0.20149904039306,11472,three7288,0.0593241211099368,0.719734660033168,861480,9751822,-77.7507514344802,-2.24170552548149
15814,6963,12784,1,1,968.4345703,9.5829239,0,0,0,0,0,0,0,0,834413,0.60449712117918,11168,three7912,0.0315687477382889,0.719734660033168,857770,9748112,-77.7839897193895,-2.27529065256719
16294,7605,11872,1,1,887.9684448,12.4349442,0,0,0,0,0,0,0,0,834413,0.278998671313468,11129,three7913,0.051324133376,0.719734660033168,858697,9748112,-77.775661412937,-2.27527193934113
16211,5652,13878,1,1,984.0934448,6.2483292,0,0,0,0,0,0,0,2922,817209,0.945495497228974,10369,three8074,0.0154545703435266,0.719734660033168,856842,9747184,-77.792299529275,-2.2836871567944
16628,6296,12962,1,1,1053.8354492,15.1351843,0,0,0,0,0,0,0,0,817209,0.681996752099588,10244,three8075,0.02381531044287,0.719734660033168,857770,9747184,-77.7839711062356,-2.28366842296775
17086,6759,12049,1,1,992.8671265,6.649538,0,0,0,0,0,0,0,0,851618,0.356498302233875,10202,three8076,0.0279051812917204,0.719734660033168,858697,9747184,-77.7756427517852,-2.28364964076839
17581,6812,11137,1,1,899.9970093,0.8761075,0,0,0,0,0,0,0,0,834413,0.232498892761223,10244,three8077,0.0294369229661691,0.719734660033168,859625,9747184,-77.7673144661007,-2.2836308101983
17891,5831,12226,1,1,865.0231934,11.8990841,0,0,0,0,0,0,0,0,843015,0.418498006970202,9274,three8240,0.0358932360613802,0.719734660033168,858697,9746257,-77.7756240218675,-2.29202734106316
19107,4003,13490,1,1,836.7253418,4.019165,0,0,0,0,0,0,0,974,843015,0.650996899731425,7477,three8580,0.015903507804822,0.719734660033168,857770,9744402,-77.783914855232,-2.30880172736259
19507,4006,12578,1,1,806.1426392,7.9837284,0,0,0,0,0,0,0,974,817209,0.387498154602038,7419,three8581,0.0206457449085396,1.43946932006634,858697,9744402,-77.7755863557266,-2.30878273823873
4266,4368,8142,1,0,1572.6051025,17.0878429,0,0,0,0,0,0,0,0,791402,0.371998228417957,6558,three8726,0.00231838651606081,0.719734660033168,830873,9743474,-78.025452987111,-2.3177108188816
19959,3077,13686,1,1,905.3220825,6.5571012,0,0,0,0,0,0,0,973.9999924,834413,0.557997342626935,6558,three8755,0.011723295779229,0.719734660033168,857770,9743474,-77.7838959677101,-2.31717949321145
20342,3081,12784,1,1,890.1173706,6.3287587,0,0,0,0,0,0,0,973.9999924,834413,0.356498302233875,6492,three8756,0.0138150891887438,2.87893864013267,858697,9743474,-77.7755674194993,-2.31716043511122
4246,3212,7479,1,0,1557.4801025,27.5211849,1,0,0,0,0,0,0,0,817209,0.418498006970202,5865,three8898,0.003917325575664,1,829945,9742547,-78.0337660275119,-2.32610815500849
5113,4128,8382,1,0,1637.7093506,20.0495682,1,0,0,0,0,0,0,0,825811,0.387498154602038,6752,three8899,0.00234921473636852,1,830873,9742547,-78.0254354494304,-2.32609050661449
5526,4425,9277,1,0,1743.1531982,17.1648884,1,0,0,0,0,0,0,0,817209,0.371998228417957,7648,three8900,0.00146079788690428,1,831800,9742547,-78.0171049348149,-2.32607280890322
20818,2155,13930,1,1,900.0640259,0.7142563,0,0,0,0,0,0,0,973.9999924,851618,0.449497859338365,5641,three8928,0.00838236481979183,1.43946932006634,857770,9742547,-77.7838770115913,-2.32555725791203
21185,2160,13044,1,1,886.1286011,3.2452276,0,0,0,0,0,0,0,1947.9999924,824837,0.294498597497549,5564,three8929,0.00933156311967025,2.1592039800995,858697,9742547,-77.7755484144982,-2.32553813083465
23476,3628,8671,1,1,675.4732056,11.4603662,0,0,0,0,0,0,0,973.9999924,841067,0.371998228417957,7243,three8934,0.0449537708153953,0.719734660033168,863335,9742547,-77.733906464208,-2.32544175660486
3063,2220,6817,1,0,1402.8532715,17.6373272,1,7792,0,0,0,0,7792,2922,860220,0.557997342626935,5408,three9069,0.00461052410248313,1,829018,9741619,-78.0420791659722,-2.33450556779842
3971,3150,7718,1,0,1222.4693604,20.5219517,1,0,0,0,0,0,0,1948,834413,0.480497711706528,6221,three9070,0.00699089033365083,1,829945,9741619,-78.0337484754826,-2.33448790525602
4887,4080,8615,1,0,1361.3647461,22.8366108,1,0,0,0,0,0,0,0,817209,0.418498006970202,7063,three9071,0.00501729335265031,1,830873,9741619,-78.0254178482838,-2.33447019321662
5808,4268,9517,1,0,1662.9454346,28.1880951,1,0,0,0,0,0,0,0,782800,0.387498154602038,7924,three9072,0.00225010834245116,1,831800,9741619,-78.0170872845528,-2.3344524316821
21683,1244,14220,1,1,935.6834106,13.7772398,0,0,0,0,0,0,0,2922.0000534,825811,0.263498745129386,4729,three9100,0.00883905783742345,0.719734660033168,857770,9741619,-77.7838579868735,-2.33393502146018
22421,1277,12465,1,1,767.0577393,11.7612772,0,0,0,0,0,0,0,1948.0000534,843015,0.232498892761223,4729,three9102,0.0168555269120472,1.43946932006634,859625,9741619,-77.7672007633467,-2.33389657991303
24246,2837,8978,0,1,705.0565796,16.7158623,0,0,0,0,0,0,0,973.9999924,843015,0.371998228417957,6558,three9106,0.0209208896901898,0.719734660033168,863335,9741619,-77.7338871451654,-2.333819103621
2973,2343,7057,1,0,1062.572876,11.495533,1,0,0,0,0,0,0,2922.0001068,825811,0.650996899731425,5938,three9241,0.00728458710429459,1,829018,9740692,-78.0420615999484,-2.3428853803801
3902,3238,7954,1,0,1276.7719727,26.5401993,1,0,0,0,0,0,0,1948,834413,0.588997194995098,6688,three9242,0.00766255637428236,1,829945,9740692,-78.0337308601626,-2.34286765436944
4832,4148,8855,1,0,1487.3537598,25.6136971,1,0,0,0,0,0,0,0,782800,0.511497564074691,7477,three9243,0.00346226138894591,1,830873,9740692,-78.0254001836693,-2.34284987868392
5761,4310,9751,1,0,1781.5140381,26.4125443,1,0,0,0,0,0,0,0,791402,0.433997933154283,8295,three9244,0.00161480694732184,1,831800,9740692,-78.0170695706458,-2.34283205332542
10677,1294,15148,1,1,1206.1409912,7.457479,0,0,0,0,0,0,0,24350.0002441,832465,0.371998228417957,13181,three9250,0.00741003729792704,0.719734660033168,837365,9740692,-77.967087235286,-2.34272405814779
25026,2058,9287,0,1,572.6201172,13.883502,0,0,0,0,0,0,0,973.9999924,851618,0.371998228417957,5938,three9278,0.022278710973093,0.719734660033168,863335,9740692,-77.7338677564604,-2.34219644947586
3160,2784,7291,1,0,1240.5439453,28.7745285,1,0,0,0,0,0,0,2922.0001068,817209,0.728496530651832,6558,three9413,0.00891977594410264,1,829018,9739764,-78.0420439708092,-2.35126519182434
4046,3570,8192,1,1,1236.1534424,24.2046471,1,0,0,0,0,0,0,1948,825811,0.666496825915506,7243,three9414,0.0663080784443457,1,829945,9739764,-78.03371318155,-2.3512474023447
4949,4412,9090,1,1,1344.4609375,27.0174522,1,0,0,0,0,0,0,0,791402,0.60449712117918,7978,three9415,0.0486429570810531,1,830873,9739764,-78.0253824555852,-2.35122956301233
5860,4547,9990,1,1,1758.9766846,20.4950504,1,0,0,0,0,0,0,0,774198,0.526997490258772,8749,three9416,0.0115924743886793,1,831800,9739764,-78.017051793092,-2.35121167382914
6776,3690,10891,1,1,1991.6663818,13.0463057,0,974,0,0,0,974,0,974,825811,0.449497859338365,9548,three9417,0.00511780433970991,0.719734660033168,832728,9739764,-78.0087211942475,-2.351193734797
25817,1415,9604,0,1,550.5,10.0320921,0,0,0,0,0,0,0,974,851618,0.371998228417957,5408,three9450,0.0169793078656946,0.719734660033168,863335,9739764,-77.7338482980912,-2.35057379416529
2885,2599,6657,1,0,1289.8430176,39.3062553,1,974,974,0,0,0,0,2921.9999085,817209,0.774996309204077,6558,three9583,0.0129630533435622,1,828090,9738837,-78.0503571805817,-2.35966280504393
3586,3368,7530,1,0,1080.3364258,9.1122561,1,974,974,0,0,0,0,2922.0001068,817209,0.774996309204077,7243,three9584,0.00629027417086298,1,829018,9738837,-78.0420262785527,-2.35964500212705
4387,4090,8427,1,1,1205.3044434,24.389595,1,0,0,0,0,0,0,1948,825811,0.743996456835914,7869,three9585,0.0721776608778067,1,829945,9738837,-78.0336954396428,-2.3596271491777
5231,4843,9328,1,1,1259.1901855,22.4952946,1,0,0,0,0,0,0,0,791402,0.697496678283669,8550,three9586,0.0502710780724169,1,830873,9738837,-78.0253646640294,-2.35960924619777
6100,4949,10227,1,1,1659.0042725,21.9748878,1,0,0,0,0,0,0,0,782800,0.588997194995098,9274,three9587,0.0163495676591,1,831800,9738837,-78.0170339518894,-2.35959129318914
6985,4176,11125,1,1,1921.7720947,13.5670128,1,0,0,0,0,0,0,974,808606,0.511497564074691,10032,three9588,0.00578478679165425,1,832728,9738837,-78.0087033034,-2.35957329015373
24967,1347,13381,0,1,796.3996582,7.5505443,0,0,0,0,0,0,0,1948,851618,0.542497416442854,2073,three9617,0.00369050345963921,0.719734660033168,859625,9738837,-77.7671429811073,-2.35902944919158
4179,3797,7789,1,0,1142.0983887,16.1954784,1,0,0,0,0,0,0,2922,817209,0.790496235388158,7869,three9755,0.00705480414713346,1,829018,9737909,-78.0420085231768,-2.36802481128417
4884,4640,8672,1,1,1433.005127,17.2193699,1,0,0,0,0,0,0,1948,825811,0.790496235388158,8550,three9756,0.0324294309600905,1,829945,9737909,-78.0336776344394,-2.36800689486439
5654,5397,9564,1,1,1501.670166,25.4344807,1,0,0,0,0,0,0,0,808606,0.743996456835914,9181,three9757,0.0341298487106205,1,830873,9737909,-78.0253468090002,-2.36798892823617
6466,5481,10463,1,1,1620.9125977,16.8115959,1,0,0,0,0,0,0,0,774198,0.650996899731425,9859,three9758,0.0142454759083078,1,831800,9737909,-78.0170160470363,-2.36797091140139
7307,4794,11365,1,1,1936.1230469,16.72616,1,0,0,0,0,0,0,974,774198,0.557997342626935,10574,three9759,0.00547225532895794,1,832728,9737909,-78.0086853487249,-2.36795284436197
6189,5876,9764,1,1,1521.8041992,20.6895199,1,0,0,0,0,0,0,0,808606,0.852495940124485,9859,three9926,0.0269879890979079,1,830873,9736982,-78.0253288904955,-2.37636860912346
6939,6109,10693,1,1,1701.6989746,18.7704887,1,0,0,0,0,0,0,0,791402,0.650996899731425,10493,three9927,0.0138715015185122,1,831800,9736982,-78.0169980785306,-2.3763505284618
7728,5502,11613,1,1,1896.9405518,25.2347355,1,0,0,0,0,0,0,0,774198,0.588997194995098,11168,three9928,0.00878008414335664,1,832728,9736982,-78.0086673302201,-2.37633239741764
8233,6267,11615,1,1,2005.9760742,34.7160416,1,0,0,0,0,0,0,0,774198,0.588997194995098,11804,three10097,0.0102449734515791,1,832728,9736054,-78.0086492478838,-2.38471194931667
17293,1164,15649,1,1,847.2211914,17.744606,0,974,0,974,0,0,0,1948.0000534,860220,0.356498302233875,5865,three10448,0.0185443080997032,1.43946932006634,842003,9734200,-77.9253074382765,-2.40128501904491
19023,2389,15211,1,1,1006.4906006,4.3539457,0,0,0,0,0,0,0,0,851618,0.480497711706528,4147,three10450,0.00643013629245751,0.719734660033168,843858,9734200,-77.9086471292224,-2.40124720213115
16824,730,15103,1,1,711.1751709,15.8903418,1,0,0,0,0,0,0,2921.9999847,850644,0.371998228417957,6558,three10616,0.025831109949955,1,841075,9733272,-77.9336189611811,-2.40968281549369
18504,1194,14530,1,1,900.8607788,6.8429255,0,0,0,0,0,0,0,974,851618,0.340998376049794,4729,three10618,0.0103620179279824,0.719734660033168,842930,9733272,-77.9169584193593,-2.40964496861719
19357,2106,14326,0,1,960.3479004,5.5266738,1,0,0,0,0,0,0,0,851618,0.387498154602038,3824,three10619,0.00394786831832219,1,843858,9733272,-77.9086282470408,-2.40962596857255
21082,3949,14095,0,1,1061.4084473,13.2234144,0,0,0,0,0,0,0,0,834413,0.666496825915506,2073,three10621,0.00312966575731101,2.1592039800995,845713,9733272,-77.891968100474,-2.40958781528052
21952,4870,14070,0,1,1254.336792,13.787365,0,0,0,0,0,0,0,0,834413,0.883495792492648,1311,three10622,0.00175143634708143,0.719734660033168,846640,9733272,-77.8836381265798,-2.40956866203717
16458,1594,14624,1,1,713.9884644,20.1711311,1,0,0,0,0,0,0,1947.9999847,860220,0.371998228417957,7419,three10786,0.039821637429289,1,840148,9732345,-77.9419305856408,-2.41808069108338
17262,692,14240,0,1,722.1937256,17.7963276,1,0,0,0,0,0,0,1947.9999847,851618,0.371998228417957,6492,three10787,0.0148373027467887,1,841075,9732345,-77.9336001656245,-2.41806177864659
18077,182,13908,0,1,763.5750732,22.7295609,1,0,0,0,0,0,0,1948.0000534,860220,0.356498302233875,5564,three10788,0.0150208781807038,1,842003,9732345,-77.9252698110434,-2.41804281495774
18903,1110,13632,0,1,863.9313965,4.526895,1,0,0,0,0,0,0,974,834413,0.340998376049794,4637,three10789,0.00507372348305098,1,842930,9732345,-77.9169395220745,-2.41802380001884
19739,2040,13414,0,1,905.8000488,4.4081874,1,0,0,0,0,0,0,0,808606,0.387498154602038,3709,three10790,0.00389532666606951,1,843858,9732345,-77.9086092988948,-2.4180047338319
20582,2970,13258,0,1,986,4.7853894,1,0,0,0,0,0,0,0,860220,0.526997490258772,2782,three10791,0.00370217052872871,1,844785,9732345,-77.9002791416816,-2.41798561639893
21433,3900,13166,0,1,1050.286377,9.3268385,1,0,0,0,0,0,0,0,860220,0.650996899731425,1854,three10792,0.00339045226946808,1,845713,9732345,-77.8919490506118,-2.41796644772196
22290,4830,13140,0,1,1214.3903809,10.0563402,0,0,0,0,0,0,0,0,843015,0.80599616157224,927,three10793,0.00190023802242202,0.719734660033168,846640,9732345,-77.8836190258625,-2.41794722780301
16216,2400,14184,0,1,808.8891602,8.9296799,0,0,0,0,0,0,0,10714,860220,0.371998228417957,8398,three10957,0.00947218079096063,1.43946932006634,839220,9731417,-77.9502423120139,-2.42647864527674
16957,1500,13780,0,1,914.5286255,13.1835556,1,0,0,0,0,0,0,19480,851618,0.371998228417957,7477,three10958,0.0056048925674484,1,840148,9731417,-77.9419117756933,-2.42645971866211
17738,570,13387,0,1,757.1224365,16.9502659,1,2922,0,0,0,0,2922,21428,860220,0.371998228417957,6558,three10959,0.00825902212954181,1,841075,9731417,-77.9335813046328,-2.42644074061562
18532,342,13033,0,1,707.5056152,9.9338608,1,0,0,0,0,0,0,21428,860220,0.356498302233875,5641,three10960,0.00647794136717949,1,842003,9731417,-77.9252508990095,-2.42642171113927
19339,1263,12738,0,1,813.3126221,4.4836888,1,0,0,0,0,0,0,20454,834413,0.325498449865712,4729,three10961,0.00355478359427139,1,842930,9731417,-77.9169205590003,-2.42640263023509
20156,2191,12504,0,1,874.8082275,5.063344,1,0,0,0,0,0,0,10714,860220,0.309998523681631,3824,three10962,0.004482519575538,1,843858,9731417,-77.9085902847825,-2.42638349790507
20983,3114,12337,0,1,936.4296875,5.9316378,1,0,0,0,0,0,0,1948,860220,0.356498302233875,2932,three10963,0.00482953144733871,1,844785,9731417,-77.9002600765331,-2.42636431415126
21818,4016,12238,0,1,1013.6931152,3.7855325,1,0,0,0,0,0,0,0,834413,0.495997637890609,2073,three10964,0.00313030373596945,1,845713,9731417,-77.8919299344291,-2.42634507897567
22660,4924,12210,0,1,1150.4633789,12.1814842,1,0,0,0,0,0,0,0,860220,0.697496678283669,1311,three10965,0.00308613957635275,1,846640,9731417,-77.8835998586477,-2.42632579238033
23509,5742,12240,0,1,1348.6518555,17.0183735,0,0,0,0,0,0,0,0,817209,0.821496087756322,927,three10966,0.00172649877794025,1.43946932006634,847567,9731417,-77.8752698493657,-2.42630645436729
15832,2340,13369,0,1,894.0217285,12.8878155,1,0,0,0,0,0,0,10714,851618,0.371998228417957,8550,three11131,0.0100126409249762,1,839220,9730490,-77.9502234880296,-2.43485773710096
16647,1440,12946,0,1,925.1541748,8.1391182,1,0,0,0,0,0,0,21428,817209,0.371998228417957,7648,three11132,0.00421514300830755,1,840148,9730490,-77.9418929004857,-2.43483874505367
17497,510,12545,0,1,734.1088867,11.6899929,1,16558,0,0,0,8766,7792,23376,860220,0.371998228417957,6752,three11133,0.00780315390751337,1,841075,9730490,-77.9335623782039,-2.43481970139671
18356,390,12166,0,1,699.9993286,-0.005279,1,0,0,0,0,0,0,23375.9990234,834413,0.356498302233875,5865,three11134,0.00440390178503297,1,842003,9730490,-77.9252319213613,-2.43480060613209
19219,1320,11849,0,1,704.3009644,7.0062256,1,0,0,0,0,0,0,23375.9991455,860220,0.325498449865712,4994,three11135,0.00619653842938104,1,842930,9730490,-77.9169015301349,-2.43478145926184
20087,2185,11598,0,1,846.7270508,6.7923117,1,0,0,0,0,0,0,12662.0001068,860220,0.309998523681631,4147,three11136,0.00568414675966438,1,843858,9730490,-77.9085712047018,-2.43476226078798
20961,2874,11418,0,1,861.6500244,16.9244385,1,0,0,0,0,0,0,1948,851618,0.356498302233875,3344,three11137,0.00998316488000713,1,844785,9730490,-77.9002409452391,-2.43474301071254
21839,3663,11311,0,1,905.4666138,5.5472631,1,0,0,0,0,0,0,0,843015,0.480497711706528,2623,three11138,0.0053564636746538,1,845713,9730490,-77.8919107519239,-2.43472370903754
22721,4494,11280,0,1,1090.625,16.1067047,1,0,0,0,0,0,0,0,825811,0.588997194995098,2073,three11139,0.0043302066171174,1,846640,9730490,-77.8835806249332,-2.43470435576504
23605,5328,11313,0,1,1250.1818848,15.3447981,1,0,0,0,0,0,0,0,834413,0.681996752099588,1854,three11140,0.00275844700605679,1,847567,9730490,-77.8752505644441,-2.43468495089707
15450,2388,12570,0,1,1000,-0.0525067,1,0,0,0,0,0,0,10714,851618,0.371998228417957,7869,three11305,0.00507407348938447,1,839220,9729562,-77.9502045989603,-2.44323682773469
16283,1500,12120,0,1,891.0842285,23.8754749,1,0,0,0,0,0,0,21427.9991455,817209,0.371998228417957,7924,three11306,0.00999886120667721,1,840148,9729562,-77.9418739600161,-2.44321777025396
